CUI,LAT,TS,LUI,STT,SUI,ISPREF,AUI,SAUI,SCUI,SDUI,SAB,TTY,CODE,STR,SRL,SUPPRESS,CVF
C0679360,ENG,S,L7984973,VW,S11090461,Y,A17010847,NULL,M0008693,D005517,MSH,PM,D005517,"Illnesses, Foodborne",0,N,256
C0679360,ENG,S,L1193696,VO,S11088269,Y,A17010848,NULL,M0008693,D005517,MSH,PM,D005517,"Disease, Food-borne",0,N,NULL
C0679360,ENG,S,L8917792,PF,S11089206,N,A18430122,NULL,N0000001271,NULL,NDFRT,SY,N0000001271,"Food-borne Illnesses",0,N,256
C0679360,ENG,S,L9470902,PF,S11774642,Y,A18430123,NULL,N0000001271,NULL,NDFRT,FN,N0000001271,"Foodborne Diseases [Disease/Finding]",0,N,NULL
C0679360,ENG,S,L7984973,PF,S11089209,N,A18432548,NULL,N0000001271,NULL,NDFRT,SY,N0000001271,"Foodborne Illnesses",0,N,256
C0679360,ENG,P,L8916504,VO,S11089207,N,A18434788,NULL,N0000001271,NULL,NDFRT,PT,N0000001271,"Foodborne Diseases",0,N,256
C0679360,ENG,S,L1193696,PF,S11089204,N,A18442016,NULL,N0000001271,NULL,NDFRT,SY,N0000001271,"Food-borne Diseases",0,N,256
C0679360,ENG,P,L8916504,PF,S11089208,Y,A18447592,NULL,NULL,NULL,MTH,PN,NOCODE,"Foodborne Disease",0,N,256
C0679360,ENG,S,L1193696,VCW,S11859321,Y,A18585522,0000122094,0000043057,NULL,CHV,SY,0000043057,"borne diseases food",0,N,256
C0679360,ENG,S,L1193696,VO,S1428958,Y,A18604160,0000122095,0000043057,NULL,CHV,PT,0000043057,"food borne disease",0,N,256
C0679360,ENG,S,L7984973,VO,S12027545,Y,A21143814,NULL,NULL,NULL,MEDLINEPLUS,PT,254,"Foodborne Illness",0,N,256
C0679360,ENG,P,L8916504,VO,S14441093,Y,A23872616,NULL,sh88007645,NULL,LCH_NW,PT,sh88007645,"Foodborne diseases",0,N,256
C0679360,ENG,S,L7984973,PF,S11089209,Y,A26609164,NULL,M0008693,D005517,MSH,ET,D005517,"Foodborne Illnesses",0,N,256
C0679360,ENG,S,L1193696,PF,S11089204,Y,A26622629,NULL,M0008693,D005517,MSH,ET,D005517,"Food-borne Diseases",0,N,256
C0679360,ENG,S,L8917792,PF,S11089206,Y,A26676509,NULL,M0008693,D005517,MSH,ET,D005517,"Food-borne Illnesses",0,N,256
C0679361,ENG,P,L1194513,PF,S1430174,Y,A1389806,NULL,NULL,NULL,AOD,DE,0000004787,"communicable disease by vector",0,N,256
C0679373,ENG,P,L1195453,PF,S1431662,Y,A1391319,NULL,NULL,NULL,AOD,DE,0000004953,"infectious intrauterine disorder",0,N,256
C0679400,ENG,P,L1193936,PF,S1429329,Y,A1388937,NULL,NULL,NULL,AOD,DE,0000005396,"cardiac inflammation or infection",0,N,NULL
C0679406,ENG,P,L1197163,PF,S1434430,Y,A1394150,NULL,NULL,NULL,AOD,DE,0000005445,"respiratory inflammation or infection",0,N,NULL
C0699744,ENG,P,L0215166,VO,S0288936,N,A0318834,NULL,NULL,NULL,AOD,ET,0000006089,"ear infection",0,N,256
C0699744,ENG,P,L0215166,VO,S0288936,N,A0318835,NULL,NULL,0977-8540,CSP,PT,0977-8540,"ear infection",0,N,256
C0699744,ENG,P,L0215166,VO,S0368664,N,A0408309,NULL,NULL,NULL,COSTAR,PT,U000256,"EAR INFECTION",0,N,256
C0699744,ENG,P,L0215166,VO,S0368664,Y,A0408310,NULL,NULL,NULL,DXP,FI,U001032,"EAR INFECTION",0,N,256
C0699744,ENG,S,L0029877,PF,S0069628,Y,A16766427,NULL,C27193,NULL,NCI,SY,C27193,Otitis,0,N,256
C0699744,ENG,P,L0215166,PF,S3368270,Y,A16777722,NULL,NULL,NULL,MTH,PN,NOCODE,"Infection of ear",0,N,256
C0699744,ENG,P,L0215166,VO,S11881765,Y,A18585949,0000125226,0000044530,NULL,CHV,SY,0000044530,"ear infections",0,N,256
C0699744,ENG,P,L0215166,VC,S11901834,Y,A18585950,0000125234,0000044530,NULL,CHV,SY,0000044530,"infection of ear",0,N,256
C0699744,ENG,P,L0215166,VO,S0288936,Y,A18623067,0000125225,0000044530,NULL,CHV,PT,0000044530,"ear infection",0,N,256
C0699744,ENG,P,L0215166,VO,S5926653,Y,A21143405,NULL,NULL,NULL,MEDLINEPLUS,PT,115,"Ear Infections",0,N,256
C0699744,ENG,P,L0215166,VO,S14440794,Y,A23870922,NULL,sh90004930,NULL,LCH_NW,PT,sh90004930,Ear--Infections,0,N,256
C0699744,ENG,P,L0215166,VO,S4146011,Y,A28384749,NULL,M000622360,D010031,MSH,PEP,D010031,"Ear Infection",0,N,256
C0699744,ENG,P,L0215166,VO,S5926653,N,A28386349,NULL,M000622360,D010031,MSH,PM,D010031,"Ear Infections",0,N,256
C0699744,ENG,P,L0215166,VO,S17231093,Y,A28394427,NULL,M000622360,D010031,MSH,PM,D010031,"Infection, Ear",0,N,NULL
C0699744,ENG,P,L0215166,VO,S17231190,Y,A28396001,NULL,M000622360,D010031,MSH,PM,D010031,"Infections, Ear",0,N,NULL
C0699744,ENG,P,L0215166,VO,S4146011,N,A7594043,NULL,C27193,NULL,NCI,PT,C27193,"Ear Infection",0,N,256
C0729555,ENG,S,L10441265,PF,S13021994,Y,A20256678,NULL,C35503,NULL,NCI,SY,C35503,"Gastrointestinal System Infection",0,N,256
C0729555,ENG,S,L1020381,PF,S4149344,Y,A24371446,NULL,C35503,NULL,NCI,SY,C35503,"Gastrointestinal Infection",0,N,256
C0729555,ENG,P,L1352262,VO,S14759399,Y,A24377851,NULL,C35503,NULL,NCI,PT,C35503,"Digestive System Infection",0,N,256
C0729555,ENG,P,L1352262,PF,S1601038,Y,A27184804,NULL,NULL,NULL,MTH,PN,NOCODE,"Infection of digestive system",0,N,256
C0752180,ENG,S,L6516176,PF,S7590669,Y,A12070132,NULL,M0328211,D020806,MSH,DEV,D020806,"BACTERIAL INFECT CNS",0,Y,NULL
C0752180,ENG,S,L6516176,VW,S7597243,Y,A12073818,NULL,M0328211,D020806,MSH,DEV,D020806,"INFECT BACTERIAL CNS",0,Y,NULL
C0752180,ENG,S,L6530065,PF,S7592235,Y,A12084728,NULL,M0328211,D020806,MSH,DEV,D020806,"CNS BACT INFECT",0,Y,NULL
C0752180,ENG,S,L1193294,PF,S1428312,Y,A1387937,NULL,NULL,NULL,AOD,DE,0000006188,"bacterial CNS infection",0,N,256
C0752180,ENG,P,L1403657,PF,S1674425,Y,A1636247,NULL,M0328211,D020806,MSH,MH,D020806,"Central Nervous System Bacterial Infections",0,N,256
C0752180,ENG,P,L1403657,VW,S1674424,N,A17922073,NULL,N0000004196,NULL,NDFRT,SY,N0000004196,"Bacterial Infections, Central Nervous System",0,N,NULL
C0752180,ENG,S,L7667473,PF,S8871120,Y,A17945942,NULL,N0000004196,NULL,NDFRT,FN,N0000004196,"Central Nervous System Bacterial Infections [Disease/Finding]",0,N,NULL
C0752180,ENG,P,L1403657,VW,S1674426,N,A18017753,NULL,N0000004196,NULL,NDFRT,SY,N0000004196,"Infections, Bacterial, Central Nervous System",0,N,NULL
C0752180,ENG,P,L1403657,PF,S1674425,N,A18041833,NULL,N0000004196,NULL,NDFRT,PT,N0000004196,"Central Nervous System Bacterial Infections",0,N,256
C0752180,ENG,P,L1403657,VW,S1674426,Y,A26634932,NULL,M0328211,D020806,MSH,ET,D020806,"Infections, Bacterial, Central Nervous System",0,N,NULL
C0752180,ENG,P,L1403657,VW,S1674424,Y,A26666952,NULL,M0328211,D020806,MSH,ET,D020806,"Bacterial Infections, Central Nervous System",0,N,NULL
C0851341,ENG,P,L0021365,VO,S0667654,N,A16985149,NULL,NULL,134.9,ICD9CM,AB,134.9,"Infestation NOS",0,Y,256
C0851341,ENG,S,L0308210,VO,S11902117,Y,A18587453,0000136342,0000050036,NULL,CHV,SY,0000050036,"infestations parasitic",0,N,NULL
C0851341,ENG,S,L0308210,PF,S8479031,Y,A18587454,0000136344,0000050036,NULL,CHV,SY,0000050036,"parasitic infestation",0,N,256
C0851341,ENG,P,L0021365,VC,S1231495,Y,A18643191,0000136339,0000050036,NULL,CHV,PT,0000050036,infestation,0,N,256
C0851341,ENG,P,L0021365,VO,S11902119,Y,A18661799,0000136340,0000050036,NULL,CHV,SY,0000050036,infestations,0,N,256
C0851341,ENG,S,L0030496,VO,S11923782,Y,A18661800,0000136343,0000050036,NULL,CHV,SY,0000050036,"parasite infestation",0,N,256
C0851341,ENG,S,L0030496,PF,S11902116,Y,A18698753,0000136341,0000050036,NULL,CHV,SY,0000050036,"infestations parasite",0,N,256
C0851341,ENG,P,L0021365,PF,S0004270,Y,A6838971,NULL,NULL,NULL,MTH,PN,NOCODE,Infestation,0,N,256
C0851341,ENG,P,L0021365,VO,S0667654,Y,A8360048,NULL,NULL,134.9,MTHICD9,ET,134.9,"Infestation NOS",0,N,256
C0851341,ENG,S,L0587130,PF,S0667668,Y,A8360049,NULL,NULL,134.9,ICD9CM,PT,134.9,"Infestation, unspecified",0,N,256
C0858744,ENG,P,L1381702,PF,S11901801,Y,A18624781,0000137661,0000050648,NULL,CHV,PT,0000050648,"infection induced",0,N,256
C0858744,ENG,P,L1381702,VO,S11901560,Y,A18643358,0000137660,0000050648,NULL,CHV,SY,0000050648,"induced infections",0,N,256
C0858744,ENG,P,L1381702,VW,S11901561,Y,A18680482,0000137659,0000050648,NULL,CHV,SY,0000050648,"induced infection",0,N,256
C0858906,ENG,P,L1381833,VO,S11901993,Y,A18587652,0000137698,0000050666,NULL,CHV,SY,0000050666,"infections pyogenic",0,N,NULL
C0858906,ENG,P,L1381833,PF,S11901871,Y,A18680486,0000157340,0000050666,NULL,CHV,PT,0000050666,"infection pyogenic",0,N,256
C0858906,ENG,P,L1381833,VW,S11931346,Y,A18698922,0000137699,0000050666,NULL,CHV,SY,0000050666,"pyogenic infection",0,N,256
C0859172,ENG,P,L0183651,PF,S0248242,Y,A8346473,NULL,NULL,647,ICD9CM,HT,647,"Infectious and parasitic conditions in the mother classifiable elsewhere, but complicating pregnancy, childbirth, or the puerperium",0,N,NULL
C1112211,ENG,P,L1022047,PF,S1231470,N,A1196450,NULL,NULL,4000-0231,CSP,PT,4000-0231,"liver infection",0,N,256
C1112211,ENG,S,L2261074,PF,S10897389,Y,A16764446,NULL,C78339,NULL,NCI,PT,C78339,"Hepatic Infection",0,N,256
C1112211,ENG,P,L1022047,PF,S1231470,Y,A18569966,0000145217,0000054680,NULL,CHV,PT,0000054680,"liver infection",0,N,256
C1112211,ENG,P,L1022047,VW,S11901814,Y,A18625749,0000145215,0000054680,NULL,CHV,SY,0000054680,"infection liver",0,N,256
C1112211,ENG,P,L1022047,VO,S11901940,Y,A18644329,0000145216,0000054680,NULL,CHV,SY,0000054680,"infections liver",0,N,256
C1112211,ENG,S,L2261074,VC,S11897223,Y,A18681453,0000145214,0000054680,NULL,CHV,SY,0000054680,"hepatic infection",0,N,256
C1112211,ENG,S,L2261074,VC,S2605016,Y,A23893996,NULL,C78339,NULL,NCI_CTCAE,PT,E11406,"Hepatic infection",0,N,256
C2939130,ENG,S,L1496178,PF,S1784401,Y,A1739589,NULL,NULL,NULL,CCS,MD,1.1.4,"Other bacterial infections",0,N,256
C2939130,ENG,P,L0179809,PF,S0244325,Y,A18511715,NULL,NULL,NULL,MTH,PN,NOCODE,"Other bacterial diseases",0,N,256
C2939130,ENG,P,L0179809,PF,S0244325,N,A8342777,NULL,NULL,040,ICD9CM,HT,040,"Other bacterial diseases",0,N,256
C2939130,ENG,P,L0179809,VC,S0698902,Y,A8360922,NULL,NULL,030-041.99,ICD9CM,HT,030-041.99,"OTHER BACTERIAL DISEASES",0,N,256
C3203357,ENG,P,L0005977,VO,S0020107,Y,A0032048,NULL,M0022126,D014394,MSH,PM,D014394,"Bone Tuberculoses",0,N,NULL
C3203357,ENG,P,L0005977,VO,S0095891,Y,A0129220,NULL,M0022126,D014394,MSH,PM,D014394,"Tuberculoses, Bone",0,N,256
C3203357,ENG,P,L0005977,VW,S0410603,Y,A0467716,NULL,M0022126,D014394,MSH,PM,D014394,"Tuberculosis, Bone",0,N,256
C3203357,ENG,P,L0005977,VO,S11920791,Y,A18562328,0000084525,0000026897,NULL,CHV,SY,0000026897,"of tuberculosis bone",0,N,256
C3203357,ENG,P,L0005977,VCW,S11948383,Y,A18562329,0000084526,0000026897,NULL,CHV,SY,0000026897,"tuberculosis bone",0,N,256
C3203357,ENG,P,L0005977,VO,S11859236,Y,A18580737,0000084524,0000026897,NULL,CHV,SY,0000026897,"bones tuberculosis",0,N,256
C3203357,ENG,P,L0005977,VO,S11948382,Y,A18673603,0000084527,0000026897,NULL,CHV,SY,0000026897,"tuberculosis bones",0,N,256
C3203357,ENG,P,L0005977,VC,S11859111,Y,A18692105,0000084522,0000026897,NULL,CHV,PT,0000026897,"bone tuberculosis",0,N,256
C3203357,ENG,P,L0005977,VO,S11859235,Y,A18692106,0000084523,0000026897,NULL,CHV,SY,0000026897,"bones tuberculoses",0,N,256
C3203357,ENG,P,L0005977,VO,S9202254,Y,A18692107,0000084528,0000026897,NULL,CHV,SY,0000026897,"tuberculosis of bone",0,N,256
C3203357,ENG,P,L0005977,PF,S0020108,Y,A20222942,NULL,NULL,NULL,MTH,PN,NOCODE,"Bone Tuberculosis",0,N,256
C3203357,ENG,P,L0005977,VO,S14440026,Y,A23873091,NULL,sh85015552,NULL,LCH_NW,PT,sh85015552,Bones--Tuberculosis,0,N,256
C3203357,ENG,P,L0005977,PF,S0020108,N,A7569185,NULL,C26897,NULL,NCI,PT,C26897,"Bone Tuberculosis",0,N,256
C3203357,ENG,P,L0005977,PF,S0020108,N,A7756734,NULL,M0022126,D014394,MSH,PEP,D014394,"Bone Tuberculosis",0,N,256
C0000833,ENG,P,L0000833,PF,S0009245,N,A0017940,NULL,NULL,NULL,LCH,PT,U000008,Abscess,0,N,256
C0000833,ENG,P,L0000833,PF,S0009245,N,A0017942,NULL,M0000059,D000038,MSH,MH,D000038,Abscess,0,N,256
C0000833,ENG,P,L0000833,VO,S0009258,N,A0017957,NULL,M0000059,D000038,MSH,PM,D000038,Abscesses,0,N,256
C0000833,ENG,P,L0000833,VC,S0352058,N,A0385293,NULL,NULL,NULL,COSTAR,PT,016,ABSCESS,0,N,256
C0000833,ENG,P,L0000833,VC,S0352058,N,A0385294,NULL,NULL,NULL,CST,PT,ABSCESS,ABSCESS,0,N,256
C0000833,ENG,P,L0000833,VC,S0414179,N,A0472608,NULL,NULL,NULL,AOD,DE,0000004497,abscess,0,N,256
C0000833,ENG,P,L0000833,VC,S0414179,N,A0472609,NULL,NULL,0944-6244,CSP,ET,0944-6244,abscess,0,N,256
C0000833,ENG,P,L0000833,PF,S0009245,N,A17893462,NULL,N0000000276,NULL,NDFRT,PT,N0000000276,Abscess,0,N,256
C0000833,ENG,S,L7682657,PF,S8888017,Y,A17917874,NULL,N0000000276,NULL,NDFRT,FN,N0000000276,"Abscess [Disease/Finding]",0,N,NULL
C0000833,ENG,P,L0000833,VC,S0414179,Y,A18570966,0000000314,0000000562,NULL,CHV,PT,0000000562,abscess,0,N,256
C0000833,ENG,P,L0000833,VO,S11843999,Y,A18626794,0000000317,0000000562,NULL,CHV,SY,0000000562,abscesses,0,N,256
C0000833,ENG,P,L0000833,PF,S0009245,N,A18896645,NULL,LP6994-0,NULL,LNC,LPN,LP6994-0,Abscess,0,N,256
C0000833,ENG,P,L0000833,PF,S0009245,N,A21143274,NULL,NULL,NULL,MEDLINEPLUS,PT,3063,Abscess,0,N,256
C0000833,ENG,P,L0000833,PF,S0009245,N,A23489891,NULL,MTHU022414,NULL,LNC,LS,MTHU022414,Abscess,0,N,256
C0000833,ENG,P,L0000833,PF,S0009245,N,A23871202,NULL,sh85000225,NULL,LCH_NW,PT,sh85000225,Abscess,0,N,256
C0000833,ENG,P,L0000833,VC,S0414179,N,A23931356,NULL,C26686,NULL,NCI_NCI-GLOSS,PT,CDR0000044786,abscess,0,N,256
C0000833,ENG,P,L0000833,PF,S0009245,N,A24101225,NULL,LA7411-7,NULL,LNC,LA,LA7411-7,Abscess,0,N,256
C0000833,ENG,P,L0000833,PF,S0009245,N,A24374133,NULL,C26686,NULL,NCI_FDA,PT,1690,Abscess,0,N,256
C0000833,ENG,P,L0000833,PF,S0009245,N,A24375090,NULL,C26686,NULL,NCI_NICHD,PT,C26686,Abscess,0,N,256
C0000833,ENG,P,L0000833,VC,S0352058,Y,A25771954,NULL,C26686,NULL,NCI_CDISC,PT,C26686,ABSCESS,0,N,256
C0000833,ENG,P,L0000833,PF,S0009245,N,A26486882,NULL,LP200058-8,NULL,LNC,LPN,LP200058-8,Abscess,0,N,256
C0000833,ENG,P,L0000833,VO,S0009258,Y,A28804834,NULL,NULL,MTHU059473,OMIM,PTCS,MTHU059473,Abscesses,0,N,NULL
C0000833,ENG,P,L0000833,PF,S0009245,Y,A7162723,NULL,NULL,NULL,MTH,PN,NOCODE,Abscess,0,N,256
C0000833,ENG,P,L0000833,PF,S0009245,N,A7568483,NULL,C26686,NULL,NCI,PT,C26686,Abscess,0,N,256
C0000833,ENG,P,L0000833,VO,S0583320,Y,A8357753,NULL,NULL,682.9,MTHICD9,ET,682.9,"Abscess NOS",0,N,256
C0003204,ENG,P,L0003204,VW,S0011568,Y,A0020683,NULL,M0001329,D000890,MSH,PM,D000890,"Agents, Anti-Infective",0,N,NULL
C0003204,ENG,S,L6192292,VW,S0011588,Y,A0020703,NULL,M0001329,D000890,MSH,PM,D000890,"Agents, Antiinfective",0,N,NULL
C0003204,ENG,P,L0003204,VO,S0014405,Y,A0024614,NULL,M0001329,D000890,MSH,PM,D000890,"Anti Infective Agents",0,N,NULL
C0003204,ENG,P,L0003204,PF,S0014442,N,A0024648,NULL,M0001329,D000890,MSH,MH,D000890,"Anti-Infective Agents",0,N,256
C0003204,ENG,S,L6192292,VO,S0226354,Y,A0248438,NULL,NULL,0715-1132,CSP,PT,0715-1132,"antiinfective agent",0,N,256
C0003204,ENG,P,L0003204,VC,S0355945,N,A0390648,NULL,NULL,NULL,LCH,PT,U000279,"Anti-infective agents",0,N,256
C0003204,ENG,S,L6330088,PF,S7235519,Y,A12068049,NULL,M0001329,D000890,MSH,DEV,D000890,"ANTIINFECT AGENTS",0,Y,NULL
C0003204,ENG,S,L6192292,VC,S7611935,Y,A12079013,NULL,M0001329,D000890,MSH,DSV,D000890,"ANTIINFECTIVE AGENTS",0,Y,256
C0003204,ENG,S,L6333650,PF,S7235153,Y,A12082683,NULL,M0001329,D000890,MSH,DEV,D000890,"ANTI INFECT AGENTS",0,Y,NULL
C0003204,ENG,S,L1119668,PF,S1343445,Y,A1302812,NULL,NULL,0715-1132,CSP,ET,0715-1132,"communicable disease control agent",0,N,256
C0003204,ENG,P,L0003204,VC,S1425866,N,A1385558,NULL,NULL,NULL,AOD,DE,0000019174,"anti-infective agents",0,N,256
C0003204,ENG,S,L9422420,PF,S11700988,N,A17876748,NULL,N0000178295,NULL,NDFRT,FN,N0000178295,"Anti-infective Agent [TC]",0,N,NULL
C0003204,ENG,S,L0506001,PF,S11700990,N,A17900906,NULL,N0000178295,NULL,NDFRT,SY,N0000178295,Anti-infective,0,N,256
C0003204,ENG,S,L6192877,PF,S11701032,N,A17949017,NULL,N0000178295,NULL,NDFRT,SY,N0000178295,Antiinfective,0,N,256
C0003204,ENG,P,L0003204,VO,S11700989,N,A18044956,NULL,N0000178295,NULL,NDFRT,PT,N0000178295,"Anti-infective Agent",0,N,256
C0003204,ENG,S,L0565183,PF,S11881012,Y,A18567396,0000156315,0000044413,NULL,CHV,PT,0000044413,"drugs used in infections",0,N,NULL
C0003204,ENG,S,L0506001,VO,S11849998,Y,A18571230,0000002746,0000001254,NULL,CHV,SY,0000001254,"anti infectives",0,N,NULL
C0003204,ENG,S,L6192292,VO,S0226354,N,A18571231,0000002750,0000001254,NULL,CHV,SY,0000001254,"antiinfective agent",0,N,256
C0003204,ENG,S,L9521387,VO,S11880877,Y,A18604547,0000125070,0000044413,NULL,CHV,SY,0000044413,"drugs infections",0,N,256
C0003204,ENG,S,L0506001,VC,S11849999,Y,A18608509,0000002744,0000001254,NULL,CHV,SY,0000001254,"anti infective",0,N,256
C0003204,ENG,S,L9521387,PF,S11880642,Y,A18623047,0000125068,0000044413,NULL,CHV,SY,0000044413,"drug infection",0,N,256
C0003204,ENG,S,L6192292,VCW,S11846521,Y,A18627068,0000002743,0000001254,NULL,CHV,SY,0000001254,"agents antiinfective",0,N,NULL
C0003204,ENG,S,L9521387,VO,S11880878,Y,A18641744,0000125069,0000044413,NULL,CHV,SY,0000044413,"drugs infection",0,N,256
C0003204,ENG,S,L9521387,VW,S11901783,Y,A18641745,0000125071,0000044413,NULL,CHV,SY,0000044413,"infection drug",0,N,256
C0003204,ENG,P,L0003204,VO,S11849994,Y,A18645697,0000002745,0000001254,NULL,CHV,SY,0000001254,"anti infective agent",0,N,256
C0003204,ENG,P,L0003204,VC,S1425866,Y,A18645698,0000002748,0000001254,NULL,CHV,SY,0000001254,"anti-infective agents",0,N,256
C0003204,ENG,S,L0506001,VO,S1953789,Y,A18645699,0000002749,0000001254,NULL,CHV,PT,0000001254,anti-infectives,0,N,256
C0003204,ENG,S,L6192292,VC,S11850577,Y,A18645700,0000002751,0000001254,NULL,CHV,SY,0000001254,"antiinfective agents",0,N,256
C0003204,ENG,P,L0003204,VO,S0518699,N,A18682678,0000002747,0000001254,NULL,CHV,SY,0000001254,"anti-infective agent",0,N,256
C0003204,ENG,P,L0003204,VC,S0355945,Y,A23867959,NULL,sh85005613,NULL,LCH_NW,PT,sh85005613,"Anti-infective agents",0,N,256
C0003204,ENG,S,L6192292,PF,S0014949,Y,A26662584,NULL,M0001329,D000890,MSH,ET,D000890,"Antiinfective Agents",0,N,NULL
C0003204,ENG,S,L6192877,PF,S11701032,Y,A28934873,NULL,N0000178295,NULL,MED-RT,SY,N0000178295,Antiinfective,0,N,NULL
C0003204,ENG,P,L0003204,VO,S11700989,Y,A28936842,NULL,N0000178295,NULL,MED-RT,PT,N0000178295,"Anti-infective Agent",0,N,NULL
C0003204,ENG,S,L9422420,PF,S11700988,Y,A28941042,NULL,N0000178295,NULL,MED-RT,FN,N0000178295,"Anti-infective Agent [TC]",0,N,NULL
C0003204,ENG,S,L0506001,PF,S11700990,Y,A28941624,NULL,N0000178295,NULL,MED-RT,SY,N0000178295,Anti-infective,0,N,NULL
C0003204,ENG,P,L0003204,PF,S0014442,Y,A3858506,NULL,NULL,NULL,MTH,PN,NOCODE,"Anti-Infective Agents",0,N,256
C0003204,ENG,P,L0003204,VO,S0518699,Y,A4344236,NULL,NULL,CDR0000040383,PDQ,HT,CDR0000040383,"anti-infective agent",0,N,256
C0003204,ENG,P,L0003204,PF,S0014442,N,A7568799,NULL,C254,NULL,NCI,SY,C254,"Anti-Infective Agents",0,N,256
C0003204,ENG,P,L0003204,VO,S6143920,Y,A7664697,NULL,C254,NULL,NCI,PT,C254,"Anti-Infective Agent",0,N,256
C0003204,ENG,S,L6192838,PF,S6143929,Y,A7664706,NULL,C254,NULL,NCI,SY,C254,"Anti-Infective Drugs",0,N,256
C0003204,ENG,S,L0506001,VO,S6143955,Y,A7664732,NULL,C254,NULL,NCI,SY,C254,Anti-Infectives,0,N,256
C0003204,ENG,S,L6192292,VC,S6144261,Y,A7665039,NULL,C254,NULL,NCI,SY,C254,"AntiInfective Agents",0,N,256
C0003204,ENG,S,L5360542,PF,S6144268,Y,A7665046,NULL,C254,NULL,NCI,SY,C254,"AntiInfective Drugs",0,N,256
C0003204,ENG,S,L6192877,VO,S6144272,Y,A7665050,NULL,C254,NULL,NCI,SY,C254,AntiInfectives,0,N,256
C0003864,ENG,P,L0003864,VO,S0015936,Y,A0026559,NULL,M0001741,D001168,MSH,PM,D001168,Arthritides,0,N,256
C0003864,ENG,P,L0003864,PF,S0015951,N,A0026573,NULL,NULL,NULL,LCH,PT,U000370,Arthritis,0,N,256
C0003864,ENG,P,L0003864,PF,S0015951,N,A0026575,NULL,M0001741,D001168,MSH,MH,D001168,Arthritis,0,N,256
C0003864,ENG,P,L0003864,VC,S0353283,N,A0386855,NULL,NULL,NULL,COSTAR,PT,073,ARTHRITIS,0,N,256
C0003864,ENG,P,L0003864,VC,S0353283,N,A0386856,NULL,NULL,NULL,CST,PT,ARTHRITIS,ARTHRITIS,0,N,256
C0003864,ENG,P,L0003864,VC,S0353283,Y,A0386857,NULL,NULL,NULL,DXP,FI,U000254,ARTHRITIS,0,N,256
C0003864,ENG,S,L0308221,VO,S0381539,N,A0426260,NULL,NULL,NULL,CST,GT,ARTHRITIS,"JOINT INFLAMMATION",0,N,256
C0003864,ENG,S,L0308221,VO,S0381539,Y,A0426261,NULL,NULL,NULL,DXP,SY,NOCODE,"JOINT INFLAMMATION",0,N,256
C0003864,ENG,P,L0003864,VC,S0415128,N,A0473983,NULL,NULL,NULL,AOD,NP,0000005085,arthritis,0,N,256
C0003864,ENG,P,L0003864,VC,S0415128,N,A0473985,NULL,NULL,2715-1134,CSP,PT,2715-1134,arthritis,0,N,256
C0003864,ENG,P,L0003864,PF,S0015951,N,A11938038,NULL,NULL,MTHU001688,OMIM,PTCS,MTHU001688,Arthritis,0,N,256
C0003864,ENG,S,L7671218,PF,S8865665,Y,A17944259,NULL,N0000000478,NULL,NDFRT,FN,N0000000478,"Arthritis [Disease/Finding]",0,N,NULL
C0003864,ENG,P,L0003864,PF,S0015951,N,A18064218,NULL,N0000000478,NULL,NDFRT,PT,N0000000478,Arthritis,0,N,256
C0003864,ENG,P,L0003864,PF,S0015951,N,A18205338,NULL,LP74502-3,NULL,LNC,LPN,LP74502-3,Arthritis,0,N,256
C0003864,ENG,P,L0003864,PF,S0015951,N,A18285071,NULL,LP28762-0,NULL,LNC,LPN,LP28762-0,Arthritis,0,N,256
C0003864,ENG,P,L0003864,VC,S0415128,Y,A18571333,0000003639,0000001466,NULL,CHV,PT,0000001466,arthritis,0,N,256
C0003864,ENG,P,L0003864,VO,S11852122,Y,A18589998,0000003637,0000001466,NULL,CHV,SY,0000001466,arthritides,0,N,256
C0003864,ENG,S,L0308221,VO,S11905048,Y,A18589999,0000003646,0000001466,NULL,CHV,SY,0000001466,"joint inflammation",0,N,256
C0003864,ENG,S,L0515074,VCW,S6653432,Y,A18627161,0000003645,0000001466,NULL,CHV,SY,0000001466,"inflammatory arthritis",0,N,256
C0003864,ENG,P,L0003864,VO,S11852123,Y,A18682789,0000003636,0000001466,NULL,CHV,SY,0000001466,arthritide,0,N,256
C0003864,ENG,P,L0003864,PF,S0015951,N,A21144880,NULL,NULL,NULL,MEDLINEPLUS,PT,23,Arthritis,0,N,256
C0003864,ENG,P,L0003864,PF,S0015951,N,A23477761,NULL,MTHU020793,NULL,LNC,CN,MTHU020793,Arthritis,0,N,256
C0003864,ENG,P,L0003864,PF,S0015951,N,A23869641,NULL,sh85008121,NULL,LCH_NW,PT,sh85008121,Arthritis,0,N,256
C0003864,ENG,P,L0003864,PF,S0015951,N,A23905750,NULL,C2883,NULL,NCI,SY,OMFAQ,Arthritis,0,N,256
C0003864,ENG,P,L0003864,PF,S0015951,N,A23918471,NULL,C2883,NULL,NCI_CTCAE,PT,E12378,Arthritis,0,N,256
C0003864,ENG,P,L0003864,VC,S0415128,N,A23963902,NULL,C2883,NULL,NCI_NCI-GLOSS,PT,CDR0000044188,arthritis,0,N,256
C0003864,ENG,P,L0003864,PF,S0015951,N,A24104813,NULL,LA16981-5,NULL,LNC,LA,LA16981-5,Arthritis,0,N,256
C0003864,ENG,P,L0003864,PF,S0015951,Y,A24328148,NULL,NULL,NULL,MTH,PN,NOCODE,Arthritis,0,N,256
