CUI,LAT,TS,LUI,STT,SUI,ISPREF,AUI,SAUI,SCUI,SDUI,SAB,TTY,CODE,STR,SRL,SUPPRESS,CVF
C0435630,ENG,S,L0302898,VO,S1929716,Y,A8375524,NULL,NULL,814,MTHICD9,ET,814,"Fracture of wrist NOS",0,N,256
C0435939,ENG,P,L0393339,VC,S0498765,Y,A0569252,NULL,NULL,NULL,COSTAR,PT,U000439,"NAVICULAR (FOOT) FRACTURE",0,N,NULL
C0435939,ENG,P,L0393339,PF,S11917160,Y,A18561778,0000153846,0000025440,NULL,CHV,PT,0000025440,"navicular (foot) fracture",0,N,NULL
C0435939,ENG,S,L0842462,PF,S11917165,Y,A18564556,0000102653,0000034326,NULL,CHV,PT,0000034326,"navicular fracture",0,N,256
C0435939,ENG,P,L0393339,VO,S11890122,Y,A18580184,0000080228,0000025440,NULL,CHV,SY,0000025440,"foot fractures navicular",0,N,NULL
C0435939,ENG,S,L0842462,VW,S11890631,Y,A18583013,0000102651,0000034326,NULL,CHV,SY,0000034326,"fracture navicular",0,N,NULL
C0435939,ENG,P,L0393339,VO,S11917163,Y,A18598768,0000080229,0000025440,NULL,CHV,SY,0000025440,"navicular foot fracture",0,N,256
C0435939,ENG,S,L0842462,VO,S11890810,Y,A18638899,0000102652,0000034326,NULL,CHV,SY,0000034326,"fractures navicular",0,N,NULL
C0435939,ENG,P,L0393339,VW,S11890121,Y,A18673083,0000080227,0000025440,NULL,CHV,SY,0000025440,"foot fracture navicular",0,N,NULL
C0435943,ENG,P,L0393520,VC,S0495816,Y,A0565705,NULL,NULL,NULL,COSTAR,PT,U000412,"METATARSAL FRACTURE",0,N,256
C0435943,ENG,P,L0393520,VO,S6652963,Y,A18636007,0000080217,0000025436,NULL,CHV,SY,0000025436,"fractured metatarsal",0,N,256
C0435943,ENG,P,L0393520,PF,S11913676,Y,A18636008,0000080219,0000025436,NULL,CHV,PT,0000025436,"metatarsal fracture",0,N,256
C0435943,ENG,P,L0393520,VO,S11890806,Y,A18673080,0000080218,0000025436,NULL,CHV,SY,0000025436,"fractures metatarsal",0,N,NULL
C0435943,ENG,P,L0393520,VW,S11890629,Y,A18691590,0000080216,0000025436,NULL,CHV,SY,0000025436,"fracture metatarsal",0,N,NULL
C0559043,ENG,S,L0159243,PF,S0218919,N,A0243894,NULL,NULL,NULL,CCS,MD,16.2.5.1,"Fracture of vertebral column without mention of spinal cord injury",0,N,NULL
C0559043,ENG,P,L0383260,PF,S3327723,Y,A7389379,NULL,NULL,NULL,MTH,PN,NOCODE,"Fracture of vertebral column without spinal cord injury",0,N,NULL
C0559043,ENG,S,L0159243,PF,S0218919,Y,A8341933,NULL,NULL,805,ICD9CM,HT,805,"Fracture of vertebral column without mention of spinal cord injury",0,N,NULL
C0559411,ENG,P,L0375394,PF,S11855656,Y,A18566086,0000114748,0000039591,NULL,CHV,PT,0000039591,"bennett's fracture",0,N,256
C0559411,ENG,P,L0375394,VO,S11855655,Y,A18658946,0000114749,0000039591,NULL,CHV,SY,0000039591,"bennett's fractures",0,N,256
C0559425,ENG,S,L1102315,VO,S11920611,Y,A18621746,0000114751,0000039592,NULL,CHV,SY,0000039592,"of hamate fracture",0,N,256
C0559425,ENG,P,L0377066,PF,S11890655,Y,A18640442,0000155647,0000039592,NULL,CHV,PT,0000039592,"fracture of hamate bone of wrist",0,N,256
C0559425,ENG,S,L1102315,PF,S11895130,Y,A18640443,0000114750,0000039592,NULL,CHV,SY,0000039592,"hamate fracture",0,N,256
C0596838,ENG,P,L1019726,PF,S1228006,N,A1193449,NULL,NULL,NULL,AOD,DE,0000004704,"limb fracture",0,N,256
C0596838,ENG,P,L1019726,PF,S1228006,N,A1193450,NULL,NULL,1583-3660,CSP,PT,1583-3660,"limb fracture",0,N,256
C0596838,ENG,P,L1019726,VO,S11890796,Y,A18622344,0000119280,0000041626,NULL,CHV,SY,0000041626,"fractures limb",0,N,NULL
C0596838,ENG,P,L1019726,VW,S11890616,Y,A18678088,0000119279,0000041626,NULL,CHV,SY,0000041626,"fracture limb",0,N,256
C0596838,ENG,P,L1019726,PF,S1228006,Y,A18696567,0000119281,0000041626,NULL,CHV,PT,0000041626,"limb fracture",0,N,256
C0600106,ENG,P,L0390879,VW,S11890571,Y,A18566835,0000120403,0000042174,NULL,CHV,SY,0000042174,"fracture elbow",0,N,256
C0600106,ENG,P,L0390879,VO,S11882717,Y,A18585315,0000120402,0000042174,NULL,CHV,SY,0000042174,"elbow fractures",0,N,NULL
C0600106,ENG,S,L1372940,PF,S11860600,Y,A18659711,0000120399,0000042174,NULL,CHV,SY,0000042174,"broken elbow",0,N,256
C0600106,ENG,S,L1372940,VW,S11882705,Y,A18659712,0000120400,0000042174,NULL,CHV,SY,0000042174,"elbow broken",0,N,NULL
C0600106,ENG,P,L0390879,VO,S11890646,Y,A18678222,0000120404,0000042174,NULL,CHV,SY,0000042174,"fracture of elbow",0,N,256
C0600106,ENG,P,L0390879,PF,S11882718,Y,A18696691,0000120401,0000042174,NULL,CHV,PT,0000042174,"elbow fracture",0,N,256
C0600106,ENG,P,L0390879,VC,S4146079,Y,A7594110,NULL,C27190,NULL,NCI,PT,C27190,"Elbow Fracture",0,N,256
C0679355,ENG,P,L1196547,PF,S1433340,N,A1393032,NULL,NULL,NULL,AOD,ET,0000004697,"hairline fracture",0,N,256
C0679355,ENG,P,L1196547,VW,S11890588,Y,A18567052,0000122091,0000043056,NULL,CHV,SY,0000043056,"fracture hairline",0,N,NULL
C0679355,ENG,P,L1196547,PF,S1433340,Y,A18622663,0000122093,0000043056,NULL,CHV,PT,0000043056,"hairline fracture",0,N,256
C0679355,ENG,P,L1196547,VO,S11890772,Y,A18678462,0000122092,0000043056,NULL,CHV,SY,0000043056,"fractures hairline",0,N,NULL
C0748830,ENG,P,L1386795,VO,S1674553,Y,A1636374,NULL,M0328291,D020205,MSH,PM,D020205,"Basilar Skull Fractures",0,N,NULL
C0748830,ENG,P,L1386795,VW,S1674554,Y,A1636375,NULL,M0328291,D020205,MSH,PM,D020205,"Fracture, Basilar Skull",0,N,NULL
C0748830,ENG,P,L1386795,VO,S1674555,Y,A1636376,NULL,M0328291,D020205,MSH,PM,D020205,"Fractures, Basilar Skull",0,N,NULL
C0748830,ENG,P,L1386795,PF,S1674556,Y,A1636377,NULL,M0328291,D020205,MSH,MH,D020205,"Skull Fracture, Basilar",0,N,256
C0748830,ENG,P,L1386795,VO,S1674557,Y,A1636378,NULL,M0328291,D020205,MSH,PM,D020205,"Skull Fractures, Basilar",0,N,NULL
C0748830,ENG,P,L1386795,VW,S1674552,N,A17920143,NULL,N0000004043,NULL,NDFRT,SY,N0000004043,"Basilar Skull Fracture",0,N,NULL
C0748830,ENG,P,L1386795,PF,S1674556,N,A17920145,NULL,N0000004043,NULL,NDFRT,PT,N0000004043,"Skull Fracture, Basilar",0,N,256
C0748830,ENG,S,L7653223,PF,S8860091,Y,A17968031,NULL,N0000004043,NULL,NDFRT,FN,N0000004043,"Skull Fracture, Basilar [Disease/Finding]",0,N,NULL
C0748830,ENG,S,L0186124,VO,S11854892,Y,A18559136,0000058839,0000017687,NULL,CHV,SY,0000017687,"base of skull fracture",0,N,256
C0748830,ENG,S,L0186124,PF,S11938829,Y,A18596160,0000058842,0000017687,NULL,CHV,PT,0000017687,"skull base fracture",0,N,256
C0748830,ENG,S,L0186124,VO,S11890550,Y,A18614798,0000058840,0000017687,NULL,CHV,SY,0000017687,"fracture base of skull",0,N,256
C0748830,ENG,S,L0186124,VO,S11890680,Y,A18614799,0000058841,0000017687,NULL,CHV,SY,0000017687,"fracture of skull base",0,N,256
C0748830,ENG,P,L1386795,VCW,S9039485,Y,A18661217,0000131964,0000048140,NULL,CHV,PT,0000048140,"basilar skull fracture",0,N,256
C0748830,ENG,S,L0186124,VO,S11854882,Y,A18670458,0000058838,0000017687,NULL,CHV,SY,0000017687,"base fractures skull",0,N,NULL
C0748830,ENG,P,L1386795,VO,S11854943,Y,A18679732,0000131965,0000048140,NULL,CHV,SY,0000048140,"basilar skull fractures",0,N,NULL
C0748830,ENG,P,L1386795,VW,S1674552,Y,A26621125,NULL,M0328291,D020205,MSH,ET,D020205,"Basilar Skull Fracture",0,N,NULL
C0748830,ENG,S,L0186124,VO,S0250741,Y,A8348849,NULL,NULL,801,ICD9CM,HT,801,"Fracture of base of skull",0,N,256
C1096630,ENG,P,L2229398,VO,S11890800,Y,A18588644,0000145061,0000054590,NULL,CHV,SY,0000054590,"fractures malleolar",0,N,NULL
C1096630,ENG,P,L2229398,PF,S11911402,Y,A18607200,0000145062,0000054590,NULL,CHV,PT,0000054590,"malleolar fracture",0,N,256
C1542178,ENG,S,L0214333,VC,S0286314,N,A0317700,NULL,NULL,NULL,CCS,MD,16.2.4,"Fracture of lower limb",0,N,256
C1542178,ENG,S,L0214333,VC,S0286314,N,A0317701,NULL,NULL,NULL,CCS,SD,230,"Fracture of lower limb",0,N,256
C1542178,ENG,S,L0393487,VO,S11890794,Y,A18559375,0000060687,0000018278,NULL,CHV,SY,0000018278,"fractures leg",0,N,NULL
C1542178,ENG,S,L0214333,VO,S11910028,Y,A18559376,0000060691,0000018278,NULL,CHV,SY,0000018278,"lower limb fractures",0,N,NULL
C1542178,ENG,S,L1390999,VO,S11886087,Y,A18577779,0000060683,0000018278,NULL,CHV,SY,0000018278,"extremity fractures lower",0,N,NULL
C1542178,ENG,S,L1390999,VCW,S11886086,Y,A18596367,0000060682,0000018278,NULL,CHV,SY,0000018278,"extremity fracture lower",0,N,NULL
C1542178,ENG,S,L1372945,VW,S11907556,Y,A18596368,0000060688,0000018278,NULL,CHV,SY,0000018278,"leg broken",0,N,NULL
C1542178,ENG,S,L1390999,VC,S11909989,Y,A18596369,0000060690,0000018278,NULL,CHV,SY,0000018278,"lower extremity fracture",0,N,256
C1542178,ENG,S,L0393487,PF,S11890613,Y,A18615009,0000060685,0000018278,NULL,CHV,SY,0000018278,"fracture legs",0,N,256
C1542178,ENG,S,L0393487,VO,S11907570,Y,A18633589,0000060689,0000018278,NULL,CHV,SY,0000018278,"leg fracture",0,N,256
C1542178,ENG,S,L0393487,VO,S11890614,Y,A18652205,0000060684,0000018278,NULL,CHV,SY,0000018278,"fracture leg",0,N,256
C1542178,ENG,S,L1372945,PF,S11860612,Y,A18670670,0000060680,0000018278,NULL,CHV,PT,0000018278,"broken leg",0,N,256
C1542178,ENG,S,L1372945,VO,S11860611,Y,A18670671,0000060681,0000018278,NULL,CHV,SY,0000018278,"broken legs",0,N,256
C1542178,ENG,S,L0214333,VO,S11890615,Y,A18670672,0000060686,0000018278,NULL,CHV,SY,0000018278,"fracture limbs lower",0,N,NULL
C1542178,ENG,P,L0393488,PF,S3327475,Y,A19655374,NULL,NULL,NULL,MTH,PN,NOCODE,"Fracture of lower leg",0,N,256
C1542178,ENG,S,L0214333,VC,S0286314,Y,A26483353,NULL,NULL,NULL,CCS_10,SD,230,"Fracture of lower limb",0,N,256
C1542178,ENG,S,L1390999,PF,S4155142,Y,A7603569,NULL,C27002,NULL,NCI,PT,C27002,"Lower Extremity Fracture",0,N,256
C1542178,ENG,S,L0214333,PF,S0644557,Y,A8359607,NULL,NULL,820-829.99,ICD9CM,HT,820-829.99,"FRACTURE OF LOWER LIMB",0,N,256
C0006767,ENG,S,L0006767,VC,S0360110,Y,A0396543,NULL,NULL,NULL,COSTAR,PT,132,CALLUS,0,N,256
C0006767,ENG,P,L0753486,PF,S0821124,Y,A0880787,NULL,NULL,NULL,MTH,PN,U001777,"Bone callus",0,N,256
C0006767,ENG,S,L0529855,PF,S1675633,Y,A1637398,NULL,M0003211,D002146,MSH,MH,D002146,"Bony Callus",0,N,NULL
C0006767,ENG,S,L0529855,VW,S1675634,Y,A1637399,NULL,M0003211,D002146,MSH,PM,D002146,"Callus, Bony",0,N,256
C0006767,ENG,P,L0753486,VC,S11858789,Y,A18571688,0000006742,0000002318,NULL,CHV,PT,0000002318,"bone callus",0,N,256
C0006767,ENG,S,L0006767,VO,S11862312,Y,A18608962,0000006747,0000002318,NULL,CHV,SY,0000002318,callused,0,N,256
C0006767,ENG,S,L0529855,VC,S11859249,Y,A18683132,0000006744,0000002318,NULL,CHV,SY,0000002318,"bony callus",0,N,256
C0006767,ENG,S,L0006767,VC,S1215177,Y,A18683133,0000006745,0000002318,NULL,CHV,SY,0000002318,callus,0,N,256
C0006767,ENG,S,L0006767,PF,S0021710,Y,A26643963,NULL,M0003211,D002146,MSH,ET,D002146,Callus,0,N,256
C0016196,ENG,P,L0016196,VW,S0024335,Y,A0037616,NULL,M0008534,D005409,MSH,PM,D005409,"Chest, Flail",0,N,NULL
C0016196,ENG,S,L0038377,VW,S0024337,Y,A0037618,NULL,M0008534,D005409,MSH,PM,D005409,"Chest, Stove-in",0,N,NULL
C0016196,ENG,P,L0016196,PF,S0041821,Y,A0059608,NULL,M0008534,D005409,MSH,MH,D005409,"Flail Chest",0,N,256
C0016196,ENG,S,L0038377,VO,S0088509,Y,A0119852,NULL,M0008534,D005409,MSH,PM,D005409,"Stove in Chest",0,N,NULL
C0016196,ENG,P,L0016196,VC,S0372997,N,A16981516,NULL,NULL,807.4,ICD9CM,AB,807.4,"Flail chest",0,Y,256
C0016196,ENG,P,L0016196,PF,S0041821,N,A17893770,NULL,N0000001259,NULL,NDFRT,PT,N0000001259,"Flail Chest",0,N,256
C0016196,ENG,S,L0038377,PF,S0088510,N,A17941980,NULL,N0000001259,NULL,NDFRT,SY,N0000001259,"Stove-in Chest",0,N,256
C0016196,ENG,S,L7655379,PF,S8877856,Y,A18037841,NULL,N0000001259,NULL,NDFRT,FN,N0000001259,"Flail Chest [Disease/Finding]",0,N,NULL
C0016196,ENG,P,L0016196,VO,S11866631,Y,A18591461,0000016769,0000005077,NULL,CHV,SY,0000005077,"chest flailed",0,N,NULL
C0016196,ENG,P,L0016196,VCW,S11866632,Y,A18647246,0000016768,0000005077,NULL,CHV,SY,0000005077,"chest flail",0,N,256
C0016196,ENG,P,L0016196,VC,S0523055,Y,A18684206,0000016770,0000005077,NULL,CHV,PT,0000005077,"flail chest",0,N,256
C0016196,ENG,P,L0016196,VC,S0372997,N,A24105324,NULL,LA17342-9,NULL,LNC,LA,LA17342-9,"Flail chest",0,N,256
C0016196,ENG,P,L0016196,VC,S0372997,Y,A24679283,NULL,NULL,HP:0030207,HPO,ET,HP:0030207,"Flail chest",0,N,256
C0016196,ENG,S,L0038377,PF,S0088510,Y,A26663001,NULL,M0008534,D005409,MSH,ET,D005409,"Stove-in Chest",0,N,256
C0016196,ENG,P,L0016196,VC,S0372997,N,A8352444,NULL,NULL,807.4,ICD9CM,PT,807.4,"Flail chest",0,N,256
C0160774,ENG,S,L6709598,PF,S11075529,Y,A16988695,NULL,NULL,905.0,ICD9CM,AB,905.0,"Late effec skull/face fx",0,Y,NULL
C0160774,ENG,P,L0187669,PF,S0252298,Y,A8350044,NULL,NULL,905.0,ICD9CM,PT,905.0,"Late effect of fracture of skull and face bones",0,N,NULL
C0160777,ENG,S,L6708019,PF,S11075505,Y,A16986360,NULL,NULL,905.3,ICD9CM,AB,905.3,"Late eff femoral neck fx",0,Y,NULL
C0160777,ENG,P,L0187672,PF,S0252301,Y,A8350047,NULL,NULL,905.3,ICD9CM,PT,905.3,"Late effect of fracture of neck of femur",0,N,256
C0160778,ENG,S,L6711196,PF,S11075543,Y,A16988696,NULL,NULL,905.4,ICD9CM,AB,905.4,"Late effect leg fx",0,Y,NULL
C0160778,ENG,P,L0187673,PF,S0252302,Y,A8350048,NULL,NULL,905.4,ICD9CM,PT,905.4,"Late effect of fracture of lower extremities",0,N,256
C0160779,ENG,S,L6712833,PF,S11075540,Y,A16974507,NULL,NULL,905.5,ICD9CM,AB,905.5,"Late effect fracture NEC",0,Y,NULL
C0160779,ENG,P,L0187674,PF,S0252303,Y,A8350049,NULL,NULL,905.5,ICD9CM,PT,905.5,"Late effect of fracture of multiple and unspecified bones",0,N,NULL
C0161946,ENG,P,L0188842,PF,S0723869,Y,A8362718,NULL,NULL,79,ICD9CM,HT,79,"Reduction of fracture and dislocation",0,N,NULL
C0176368,ENG,P,L0212354,PF,S0723876,Y,A8362720,NULL,NULL,21.7,ICD9CM,HT,21.7,"Reduction of nasal fracture",0,N,256
C0189090,ENG,S,L6715390,PF,S11070778,Y,A16982139,NULL,NULL,21.71,ICD9CM,AB,21.71,"Clos reduction nasal fx",0,Y,NULL
C0189090,ENG,P,L0228201,PF,S0303317,Y,A8351120,NULL,NULL,21.71,ICD9CM,PT,21.71,"Closed reduction of nasal fracture",0,N,256
C0222660,ENG,P,L0286846,VC,S0362067,N,A0398914,NULL,NULL,NULL,UWDA,SY,24019,"Cancellous bone",0,N,256
C0222660,ENG,S,L0287090,VC,S0405619,N,A0460468,NULL,NULL,NULL,UWDA,SY,24019,"Spongy bone",0,N,256
C0222660,ENG,S,L0287101,VC,S0410076,N,A0466856,NULL,NULL,NULL,UWDA,PT,24019,"Trabecular bone",0,N,256
C0222660,ENG,S,L0287101,VC,S1344511,N,A1304041,NULL,NULL,NULL,AOD,NP,0000027628,"trabecular bone",0,N,256
C0222660,ENG,S,L0287101,VC,S1344511,Y,A1304042,NULL,NULL,4007-0118,CSP,ET,4007-0118,"trabecular bone",0,N,256
C0222660,ENG,S,L1122547,VC,S1348730,Y,A1309187,NULL,NULL,4007-0118,CSP,PT,4007-0118,"substantia spongiosa",0,N,256
C0222660,ENG,S,L1122566,VC,S1348766,Y,A1309239,NULL,NULL,4007-0118,CSP,ET,4007-0118,"substantia trabecularis",0,N,256
C0222660,ENG,S,L1193682,PF,S1428926,Y,A1388531,NULL,NULL,NULL,AOD,NP,0000027626,"cancellated bone",0,N,256
C0222660,ENG,P,L0286846,VC,S1428927,N,A1388532,NULL,NULL,NULL,AOD,ET,0000016875,"cancellous bone",0,N,256
C0222660,ENG,S,L0287090,VC,S1428948,N,A1388553,NULL,NULL,NULL,AOD,NP,0000027630,"spongy bone",0,N,256
C0222660,ENG,S,L1198159,PF,S1436075,Y,A1395867,NULL,NULL,NULL,AOD,NP,0000027632,"substantia spongiosa ossium",0,N,256
C0222660,ENG,S,L1809263,PF,S9230468,Y,A15390192,NULL,24019,NULL,FMA,SY,24019,"Trabecular bone tissue",0,N,256
C0222660,ENG,S,L0287101,VC,S0410076,Y,A15406800,NULL,24019,NULL,FMA,PT,24019,"Trabecular bone",0,N,256
C0222660,ENG,S,L0287090,VC,S0405619,Y,A15423414,NULL,24019,NULL,FMA,SY,24019,"Spongy bone",0,N,256
C0222660,ENG,P,L0286846,VC,S0362067,Y,A15440236,NULL,24019,NULL,FMA,SY,24019,"Cancellous bone",0,N,256
C0222660,ENG,S,L1122566,PF,S9226741,Y,A15473749,NULL,24019,NULL,FMA,SY,24019,"Substantia trabecularis",0,N,256
C0222660,ENG,S,L0318750,PF,S0410067,Y,A15475758,NULL,85273,NULL,FMA,PT,85273,Trabecula,0,N,256
C0222660,ENG,S,L1122547,PF,S9226740,Y,A15490389,NULL,24019,NULL,FMA,SY,24019,"Substantia spongiosa",0,N,256
C0222660,ENG,P,L0286846,VCW,S11858790,Y,A18560444,0000069482,0000021606,NULL,CHV,SY,0000021606,"bone cancellous",0,N,NULL
C0222660,ENG,S,L0287090,VO,S11859219,Y,A18560445,0000069485,0000021606,NULL,CHV,SY,0000021606,"bones spongy",0,N,NULL
C0222660,ENG,S,L0318750,VC,S11947217,Y,A18560446,0000069489,0000021606,NULL,CHV,SY,0000021606,trabecula,0,N,256
C0222660,ENG,S,L0287101,VC,S1344511,N,A18597484,0000069490,0000021606,NULL,CHV,SY,0000021606,"trabecular bone",0,N,256
C0222660,ENG,P,L0286846,VC,S1428927,Y,A18616066,0000069487,0000021606,NULL,CHV,SY,0000021606,"cancellous bone",0,N,256
C0222660,ENG,S,L0287101,VCW,S11859106,Y,A18634688,0000069484,0000021606,NULL,CHV,SY,0000021606,"bone trabecular",0,N,NULL
C0222660,ENG,S,L0287101,VO,S11859234,Y,A18634689,0000069486,0000021606,NULL,CHV,SY,0000021606,"bones trabecular",0,N,NULL
C0222660,ENG,S,L0287090,VCW,S11859083,Y,A18653218,0000069483,0000021606,NULL,CHV,SY,0000021606,"bone spongy",0,N,NULL
C0222660,ENG,S,L0287090,VC,S1428948,Y,A18690283,0000069488,0000021606,NULL,CHV,PT,0000021606,"spongy bone",0,N,256
C0222660,ENG,S,L1809263,VO,S2130692,Y,A1986615,NULL,NULL,NULL,UWDA,PT,66767,"Trabecular bone (tissue)",0,N,NULL
C0222660,ENG,S,L0287101,VW,S16500055,Y,A27188772,NULL,M000615062,D000071556,MSH,PM,D000071556,"Bone, Trabecular",0,N,NULL
C0222660,ENG,S,L0287090,VO,S16500057,Y,A27188773,NULL,M000615062,D000071556,MSH,PM,D000071556,"Bones, Spongy",0,N,NULL
C0222660,ENG,S,L0287101,VO,S16509218,Y,A27190506,NULL,M000615062,D000071556,MSH,PM,D000071556,"Bones, Trabecular",0,N,256
C0222660,ENG,S,L0287090,VW,S16500054,Y,A27192132,NULL,M000615062,D000071556,MSH,PM,D000071556,"Bone, Spongy",0,N,NULL
C0222660,ENG,P,L0286846,VW,S16509217,Y,A27193840,NULL,M000615062,D000071556,MSH,PM,D000071556,"Bone, Cancellous",0,N,256
C0222660,ENG,P,L0286846,VO,S16500056,Y,A27193841,NULL,M000615062,D000071556,MSH,PM,D000071556,"Bones, Cancellous",0,N,NULL
C0222660,ENG,S,L0287101,PF,S16506573,Y,A27193842,NULL,M000615062,D000071556,MSH,ET,D000071556,"Trabecular Bone",0,N,256
C0222660,ENG,S,L0287101,VO,S16509116,Y,A27193843,NULL,M000615062,D000071556,MSH,PM,D000071556,"Trabecular Bones",0,N,NULL
C0222660,ENG,P,L0286846,VO,S16500461,Y,A27195503,NULL,M000615062,D000071556,MSH,PM,D000071556,"Cancellous Bones",0,N,256
C0222660,ENG,S,L0287090,VO,S16505965,Y,A27195504,NULL,M000615062,D000071556,MSH,PM,D000071556,"Spongy Bones",0,N,256
C0222660,ENG,P,L0286846,PF,S16500462,Y,A27197075,NULL,M000615062,D000071556,MSH,MH,D000071556,"Cancellous Bone",0,N,256
C0222660,ENG,S,L0287090,PF,S16505966,Y,A27197076,NULL,M000615062,D000071556,MSH,ET,D000071556,"Spongy Bone",0,N,256
C0274273,ENG,P,L0842583,PF,S1024923,Y,A1082090,NULL,NULL,NULL,MTH,PN,NOCODE,"Sequelae of fracture of spine",0,N,256
C0436099,ENG,P,L0720145,PF,S0927343,Y,A0983729,NULL,NULL,NULL,MTH,PN,NOCODE,"Late effect of fracture of arm",0,N,256
C0436099,ENG,S,L6714404,PF,S11075536,Y,A16979200,NULL,NULL,905.2,ICD9CM,AB,905.2,"Late effect arm fx",0,Y,NULL
C0436099,ENG,S,L0187671,PF,S0252300,Y,A8350046,NULL,NULL,905.2,ICD9CM,PT,905.2,"Late effect of fracture of upper extremities",0,N,256
C0476169,ENG,P,L0842540,PF,S0968777,Y,A1025493,NULL,NULL,NULL,MTH,PN,U001051,"Osteochondral fracture",0,N,256
C0476169,ENG,P,L0842540,VC,S11921983,Y,A18602457,0000108811,0000037152,NULL,CHV,PT,0000037152,"osteochondral fracture",0,N,256
C0476169,ENG,P,L0842540,VO,S11890826,Y,A18621020,0000108809,0000037152,NULL,CHV,SY,0000037152,"fractures osteochondral",0,N,NULL
C0476169,ENG,P,L0842540,VCW,S11890701,Y,A18695171,0000108808,0000037152,NULL,CHV,SY,0000037152,"fracture osteochondral",0,N,NULL
C0476169,ENG,S,L0877465,PF,S11921984,Y,A18695172,0000108810,0000037152,NULL,CHV,SY,0000037152,osteochondral,0,N,256
C0481525,ENG,S,L6714162,PF,S11072702,Y,A16979596,NULL,NULL,V67.4,ICD9CM,AB,V67.4,"FU exam treatd healed fx",0,Y,NULL
C0481525,ENG,P,L10833051,PF,S13468451,Y,A20881707,NULL,NULL,V67.4,ICD9CM,PT,V67.4,"Follow-up examination, following treatment of healed fracture",0,N,NULL
C0481525,ENG,S,L0391878,PF,S0486070,Y,A20882119,NULL,NULL,V67.4,MTHICD9,ET,V67.4,"Follow-up examination following treatment of fracture",0,N,NULL
C0495002,ENG,P,L9416983,PF,S11697814,Y,A17876101,NULL,NULL,NULL,MTH,PN,NOCODE,"Pathological fracture, not elsewhere classified in ICD10CM",0,N,NULL
C0521169,ENG,P,L0793300,VO,S6354821,N,A17942075,NULL,N0000171697,NULL,NDFRT,SY,N0000171697,"Compression Fractures",0,N,NULL
C0521169,ENG,P,L0793300,VO,S6357723,N,A17942076,NULL,N0000171697,NULL,NDFRT,PT,N0000171697,"Fractures, Compression",0,N,256
C0521169,ENG,S,L7655404,PF,S8878019,Y,A18062032,NULL,N0000171697,NULL,NDFRT,FN,N0000171697,"Fractures, Compression [Disease/Finding]",0,N,NULL
C0521169,ENG,P,L0793300,VC,S11870495,Y,A18621227,0000110672,0000037890,NULL,CHV,PT,0000037890,"compression fracture",0,N,256
C0521169,ENG,P,L0793300,VO,S1458902,Y,A18695426,0000110673,0000037890,NULL,CHV,SY,0000037890,"compression fractures",0,N,256
C0521169,ENG,P,L0793300,VC,S4143799,N,A23169956,NULL,NULL,NULL,MEDLINEPLUS,ET,1505,"Compression Fracture",0,N,256
C0521169,ENG,P,L0793300,VC,S11870495,N,A23896490,NULL,C27170,NULL,NCI_NCI-GLOSS,PT,CDR0000644309,"compression fracture",0,N,256
C0521169,ENG,P,L0793300,VO,S6354821,Y,A26624178,NULL,M0478034,D050815,MSH,ET,D050815,"Compression Fractures",0,N,NULL
C0521169,ENG,P,L0793300,VO,S16302491,Y,A26947764,NULL,NULL,MTHU052627,OMIM,PTCS,MTHU052627,"Compression fractures",0,N,256
C0521169,ENG,P,L0793300,PF,S0844260,Y,A27337557,NULL,NULL,NULL,MTH,PN,NOCODE,"Compression fracture",0,N,256
C0521169,ENG,P,L0793300,VC,S4143799,Y,A7591650,NULL,C27170,NULL,NCI,PT,C27170,"Compression Fracture",0,N,256
C0521169,ENG,P,L0793300,VC,S4143799,N,A8399201,NULL,M0478034,D050815,MSH,PM,D050815,"Compression Fracture",0,N,256
C0521169,ENG,P,L0793300,VCW,S6357720,Y,A8411374,NULL,M0478034,D050815,MSH,PM,D050815,"Fracture, Compression",0,N,256
C0521169,ENG,P,L0793300,VO,S6357723,Y,A8411377,NULL,M0478034,D050815,MSH,MH,D050815,"Fractures, Compression",0,N,256
C0700296,ENG,P,L0605171,VO,S11931855,Y,A18586013,0000125678,0000044722,NULL,CHV,SY,0000044722,"radius ulna",0,N,256
C0700296,ENG,P,L0605171,PF,S11931843,Y,A18623119,0000156336,0000044722,NULL,CHV,PT,0000044722,"radius and ulna",0,N,256
C0700296,ENG,P,L0605171,VO,S11949119,Y,A18641808,0000125679,0000044722,NULL,CHV,SY,0000044722,"ulna radius",0,N,256
C0700296,ENG,S,L13719367,VO,S16735139,Y,A27432682,NULL,MTHU053781,NULL,LNC,LS,MTHU053781,"Upper extremity>Radius and Ulna",0,N,NULL
C0700296,ENG,S,L13719367,PF,S16735140,Y,A27467966,NULL,LP30221-3,NULL,LNC,LPN,LP30221-3,"Upper extremity>Radius+Ulna",0,N,NULL
C1142575,ENG,P,L2331740,PF,S11859082,Y,A18644455,0000146264,0000055179,NULL,CHV,PT,0000055179,"bone splinter",0,N,256
C1142575,ENG,P,L2331740,VO,S11859081,Y,A18681573,0000146265,0000055179,NULL,CHV,SY,0000055179,"bone splinters",0,N,256
C1142575,ENG,P,L2331740,VO,S11859218,Y,A18681574,0000146266,0000055179,NULL,CHV,SY,0000055179,"bones splinter",0,N,NULL
