CUI,LAT,TS,LUI,STT,SUI,ISPREF,AUI,SAUI,SCUI,SDUI,SAB,TTY,CODE,STR,SRL,SUPPRESS,CVF
C0018824,ENG,S,L0042297,VO,S1313791,N,A21143044,NULL,NULL,NULL,MEDLINEPLUS,SY,279,"Valvular heart disease",0,N,256
C0018824,ENG,S,L0042297,PF,S2188255,N,A21144618,NULL,NULL,NULL,MEDLINEPLUS,ET,279,"Valvular Heart Diseases",0,N,256
C0018824,ENG,S,L11032564,PF,S13738920,Y,A21231506,NULL,NULL,MTHU039983,OMIM,PTCS,MTHU039983,Valvulopathy,0,N,256
C0018824,ENG,P,L0018824,VO,S14441359,Y,A23868383,NULL,sh85059728,NULL,LCH_NW,PT,sh85059728,"Heart valves--Diseases",0,N,256
C0018824,ENG,S,L0215375,PF,S13884929,Y,A23903091,NULL,C45525,NULL,NCI_NICHD,SY,C45525,"Disorder of Heart Valve",0,N,256
C0018824,ENG,S,L1378151,PF,S6929598,N,A24373798,NULL,C45525,NULL,NCI_NICHD,PT,C45525,"Valvular Heart Disorder",0,N,256
C0018824,ENG,S,L0215375,VO,S13887765,Y,A24381155,NULL,C45525,NULL,NCI_NICHD,SY,C45525,"Heart Valve Disorder",0,N,256
C0018824,ENG,S,L0215375,VO,S1635769,Y,A26483764,NULL,NULL,NULL,CCS_10,SD,96,"Heart valve disorders",0,N,256
C0018824,ENG,S,L0042297,VO,S1313791,Y,A26512057,NULL,NULL,HP:0001654,HPO,ET,HP:0001654,"Valvular heart disease",0,N,256
C0018824,ENG,S,L0042297,PF,S2188255,Y,A26622706,NULL,M0009972,D006349,MSH,ET,D006349,"Valvular Heart Diseases",0,N,256
C0020538,ENG,S,L0020538,PF,S0050509,N,A0070973,NULL,NULL,NULL,CCS,MD,7.1,Hypertension,0,N,256
C0020538,ENG,S,L0020538,PF,S0050509,N,A0070976,NULL,NULL,NULL,LCH,PT,U002317,Hypertension,0,N,256
C0020538,ENG,S,L0020538,PF,S0050509,Y,A0070978,NULL,M0010859,D006973,MSH,MH,D006973,Hypertension,0,N,256
C0020538,ENG,S,L0020538,PF,S0050509,N,A0070980,NULL,NULL,NULL,MTH,PT,005,Hypertension,0,N,256
C0020538,ENG,S,L0005827,VC,S0226140,Y,A0248042,NULL,NULL,NULL,CST,GT,HYPERTENS,"BLOOD PRESSURE HIGH",0,N,NULL
C0020538,ENG,S,L0020538,VC,S0376950,N,A0419478,NULL,NULL,NULL,COSTAR,PT,397,HYPERTENSION,0,N,256
C0020538,ENG,S,L0020538,VC,S0376950,N,A0419479,NULL,NULL,NULL,CST,HT,CVHYPERT,HYPERTENSION,0,N,256
C0020538,ENG,S,L0020538,VC,S0376950,N,A0419480,NULL,NULL,NULL,CST,PT,HYPERTENS,HYPERTENSION,0,N,256
C0020538,ENG,S,L0020538,VC,S0376950,Y,A0419481,NULL,NULL,NULL,DXP,FI,U002034,HYPERTENSION,0,N,256
C0020538,ENG,S,L0282609,VCW,S0376952,Y,A0419485,NULL,NULL,NULL,CST,GT,HYPERTENS,"HYPERTENSION ARTERIAL",0,N,NULL
C0020538,ENG,S,L0020538,VC,S0420329,N,A0481365,NULL,NULL,NULL,AOD,NP,0000005280,hypertension,0,N,256
C0020538,ENG,S,L0020538,VC,S0420329,N,A0481367,NULL,NULL,0571-5243,CSP,PT,0571-5243,hypertension,0,N,256
C0020538,ENG,S,L1197030,PF,S7469109,N,A11975349,NULL,NULL,MTHU014957,OMIM,PTCS,MTHU014957,"Systemic hypertension",0,N,256
C0020538,ENG,S,L0020538,PF,S0050509,N,A12023992,NULL,NULL,MTHU002068,OMIM,PTCS,MTHU002068,Hypertension,0,N,256
C0020538,ENG,S,L0005827,VCW,S1344447,N,A1303965,NULL,NULL,NULL,AOD,NP,0000023317,"high blood pressure",0,N,256
C0020538,ENG,S,L0005827,VCW,S1344447,N,A1303967,NULL,NULL,0571-5243,CSP,ET,0571-5243,"high blood pressure",0,N,256
C0020538,ENG,S,L1121707,PF,S1347122,N,A1307145,NULL,NULL,0571-5243,CSP,ET,0571-5243,HTN,0,N,256
C0020538,ENG,S,L0397308,PF,S1347198,Y,A1307240,NULL,NULL,4003-0017,CSP,ET,4003-0017,hyperpiesia,0,N,256
C0020538,ENG,S,L0397307,PF,S1347199,Y,A1307241,NULL,NULL,4003-0017,CSP,ET,4003-0017,hyperpiesis,0,N,256
C0020538,ENG,S,L1195448,PF,S1431655,N,A1391312,NULL,NULL,NULL,AOD,DE,0000005278,"hypertensive disorder",0,N,256
C0020538,ENG,S,L1197030,VC,S1434212,N,A1393924,NULL,NULL,NULL,AOD,DE,0000005283,"systemic hypertension",0,N,256
C0020538,ENG,S,L1197031,PF,S1434213,N,A1393925,NULL,NULL,NULL,AOD,DE,0000005281,"vascular hypertension",0,N,256
C0020538,ENG,S,L6715001,PF,S11081309,Y,A16984101,NULL,NULL,997.91,ICD9CM,AB,997.91,"Surg comp - hypertension",0,Y,NULL
C0020538,ENG,S,L1121707,PF,S1347122,Y,A17678634,NULL,C3117,NULL,NCI,AB,C3117,HTN,0,N,256
C0020538,ENG,S,L0005827,VW,S0378013,N,A17695968,NULL,C3117,NULL,NCI,SY,C3117,"High Blood Pressure",0,N,256
C0020538,ENG,S,L0005827,PF,S0019729,N,A17917644,NULL,N0000001616,NULL,NDFRT,SY,N0000001616,"Blood Pressure, High",0,N,256
C0020538,ENG,S,L7681855,PF,S8881212,Y,A18013397,NULL,N0000001616,NULL,NDFRT,FN,N0000001616,"Hypertension [Disease/Finding]",0,N,NULL
C0020538,ENG,S,L0020538,PF,S0050509,N,A18037305,NULL,N0000001616,NULL,NDFRT,PT,N0000001616,Hypertension,0,N,256
C0020538,ENG,S,L0397307,PF,S1347199,N,A18554947,0000022220,0000006443,NULL,CHV,SY,0000006443,hyperpiesis,0,N,256
C0020538,ENG,S,L1197030,VC,S1434212,Y,A18554948,0000022230,0000006443,NULL,CHV,SY,0000006443,"systemic hypertension",0,N,256
C0020538,ENG,S,L0005827,VCW,S1344447,Y,A18558459,0000053267,0000015800,NULL,CHV,PT,0000015800,"high blood pressure",0,N,256
C0020538,ENG,S,L1195448,PF,S1431655,Y,A18573396,0000022228,0000006443,NULL,CHV,SY,0000006443,"hypertensive disorder",0,N,256
C0020538,ENG,S,L0020538,VC,S0420329,N,A18592030,0000022221,0000006443,NULL,CHV,SY,0000006443,hypertension,0,N,256
C0020538,ENG,S,L0388536,PF,S11899851,Y,A18592031,0000022229,0000006443,NULL,CHV,SY,0000006443,"hypertensive vascular disease",0,N,256
C0020538,ENG,S,L1217633,PF,S1640518,N,A18595502,0000053266,0000015800,NULL,CHV,SY,0000015800,HBP,0,N,NULL
C0020538,ENG,S,L0388536,PF,S11899851,N,A18598052,0000074339,0000023476,NULL,CHV,SY,0000023476,"hypertensive vascular disease",0,N,256
C0020538,ENG,S,L0282609,VC,S11851796,Y,A18616654,0000074329,0000023476,NULL,CHV,SY,0000023476,"arterial hypertension",0,N,256
C0020538,ENG,S,L1006823,PF,S11851795,Y,A18616655,0000074330,0000023476,NULL,CHV,SY,0000023476,"arterial hypertension systemic",0,N,NULL
C0020538,ENG,S,L0005827,VCW,S1344447,N,A18616656,0000074332,0000023476,NULL,CHV,SY,0000023476,"high blood pressure",0,N,256
C0020538,ENG,S,L1197031,PF,S1434213,Y,A18629187,0000022231,0000006443,NULL,CHV,SY,0000006443,"vascular hypertension",0,N,256
C0020538,ENG,S,L0005827,VCW,S11857999,Y,A18653842,0000074331,0000023476,NULL,CHV,SY,0000023476,"blood high pressure",0,N,NULL
C0020538,ENG,S,L0528383,PF,S11897796,Y,A18653843,0000074333,0000023476,NULL,CHV,PT,0000023476,"high blood pressure disorder",0,N,256
C0020538,ENG,S,L0397307,PF,S1347199,N,A18653844,0000074335,0000023476,NULL,CHV,SY,0000023476,hyperpiesis,0,N,256
C0020538,ENG,S,L1195448,PF,S1431655,N,A18653845,0000074338,0000023476,NULL,CHV,SY,0000023476,"hypertensive disorder",0,N,256
C0020538,ENG,S,L1006823,VW,S11944004,Y,A18672371,0000074340,0000023476,NULL,CHV,SY,0000023476,"systemic arterial hypertension",0,N,256
C0020538,ENG,S,L0005827,VCW,S1344447,N,A18684846,0000022217,0000006443,NULL,CHV,SY,0000006443,"high blood pressure",0,N,256
C0020538,ENG,S,L0528383,PF,S11897796,N,A18684847,0000022218,0000006443,NULL,CHV,PT,0000006443,"high blood pressure disorder",0,N,256
C0020538,ENG,P,L0214287,VC,S11899844,Y,A18684848,0000022226,0000006443,NULL,CHV,SY,0000006443,"hypertensive disease",0,N,256
C0020538,ENG,S,L10833626,PF,S13467999,Y,A20883598,NULL,NULL,997.91,ICD9CM,PT,997.91,"Complications affecting other specified body systems, not elsewhere classified, hypertension",0,N,NULL
C0020538,ENG,S,L0020538,PF,S0050509,N,A20886006,NULL,NULL,997.91,MTHICD9,ET,997.91,Hypertension,0,N,256
C0020538,ENG,S,L1217633,PF,S1640518,Y,A21143465,NULL,NULL,NULL,MEDLINEPLUS,SY,34,HBP,0,N,NULL
C0020538,ENG,S,L1121707,PF,S1347122,N,A21143860,NULL,NULL,NULL,MEDLINEPLUS,SY,34,HTN,0,N,256
C0020538,ENG,S,L0020538,PF,S0050509,N,A21144222,NULL,NULL,NULL,MEDLINEPLUS,ET,34,Hypertension,0,N,256
C0020538,ENG,S,L0020538,PF,S0050509,N,A21144633,NULL,NULL,NULL,MEDLINEPLUS,SY,34,Hypertension,0,N,256
C0020538,ENG,S,L0005827,VW,S0378013,Y,A21145030,NULL,NULL,NULL,MEDLINEPLUS,PT,34,"High Blood Pressure",0,N,256
C0020538,ENG,S,L0020538,PF,S0050509,N,A23528967,NULL,MTHU020789,NULL,LNC,CN,MTHU020789,Hypertension,0,N,256
C0020538,ENG,S,L0020538,PF,S0050509,N,A23868437,NULL,sh85063723,NULL,LCH_NW,PT,sh85063723,Hypertension,0,N,256
C0020538,ENG,S,L0020538,VC,S0420329,Y,A23880907,NULL,C3117,NULL,NCI_NCI-GLOSS,PT,CDR0000044038,hypertension,0,N,256
C0020538,ENG,S,L0020538,PF,S0050509,N,A23884162,NULL,C3117,NULL,NCI_CTCAE,PT,E13785,Hypertension,0,N,256
C0020538,ENG,S,L0005827,VCW,S0004538,N,A23935808,NULL,C3117,NULL,NCI,SY,OMFAQ,"High blood pressure",0,N,256
C0020538,ENG,S,L0005827,VCW,S1344447,N,A23939007,NULL,C3117,NULL,NCI_NCI-GLOSS,PT,CDR0000458091,"high blood pressure",0,N,256
C0020538,ENG,S,L0005827,VCW,S0004538,N,A24097886,NULL,LA14293-7,NULL,LNC,LA,LA14293-7,"High blood pressure",0,N,256
C0020538,ENG,S,L0020538,PF,S0050509,N,A24099424,NULL,LA7444-8,NULL,LNC,LA,LA7444-8,Hypertension,0,N,256
C0020538,ENG,S,L0005827,VW,S0378013,N,A24369561,NULL,C3117,NULL,NCI_FDA,SY,1908,"High Blood Pressure",0,N,256
C0020538,ENG,S,L0005827,PF,S0019729,N,A24371259,NULL,C3117,NULL,NCI_FDA,SY,1908,"Blood Pressure, High",0,N,256
C0020538,ENG,S,L0020538,PF,S0050509,N,A24377312,NULL,C3117,NULL,NCI_FDA,PT,1908,Hypertension,0,N,256
C0020538,ENG,S,L0286483,VW,S11711063,Y,A24381201,NULL,C3117,NULL,NCI_FDA,SY,1908,"Increased Blood Pressure",0,N,NULL
C0020538,ENG,S,L0286483,PF,S6932243,Y,A24383875,NULL,C3117,NULL,NCI_FDA,SY,1908,"Blood Pressure, Increased",0,N,256
C0020538,ENG,S,L0005827,VW,S14767675,Y,A24385248,NULL,C3117,NULL,NCI_FDA,SY,1908,"Pressure, High Blood",0,N,256
C0020538,ENG,S,L0020538,PF,S0050509,N,A24387878,NULL,C3117,NULL,NCI_NICHD,PT,C3117,Hypertension,0,N,256
C0020538,ENG,S,L0020538,PF,S0050509,N,A24672873,NULL,NULL,HP:0000822,HPO,PT,HP:0000822,Hypertension,0,N,256
C0020538,ENG,S,L1197030,PF,S7469109,Y,A24677415,NULL,NULL,HP:0000822,HPO,SY,HP:0000822,"Systemic hypertension",0,N,256
C0020538,ENG,S,L0020538,PF,S0050509,N,A26483866,NULL,NULL,NULL,CCS_10,MD,7.1,Hypertension,0,N,256
C0020538,ENG,S,L0005827,PF,S0019729,Y,A26603831,NULL,M0010859,D006973,MSH,ET,D006973,"Blood Pressure, High",0,N,256
C0020538,ENG,S,L0005827,VCW,S0004538,Y,A27331551,NULL,NULL,HP:0000822,HPO,ET,HP:0000822,"High blood pressure",0,N,256
C0020538,ENG,S,L0282609,PF,S17541313,Y,A28800852,NULL,NULL,MTHU058377,OMIM,PTCS,MTHU058377,"Arterial hypertension",0,N,NULL
C0020538,ENG,S,L0005827,VO,S0019733,Y,A6954576,NULL,M0010859,D006973,MSH,PM,D006973,"Blood Pressures, High",0,N,NULL
C0020538,ENG,S,L0005827,VO,S0048334,Y,A6954738,NULL,M0010859,D006973,MSH,PM,D006973,"High Blood Pressures",0,N,256
C0020538,ENG,S,L0005827,VW,S0378013,N,A6955926,NULL,M0010859,D006973,MSH,PM,D006973,"High Blood Pressure",0,N,256
C0020538,ENG,S,L0020538,PF,S0050509,N,A7571194,NULL,C3117,NULL,NCI,PT,C3117,Hypertension,0,N,256
C0020538,ENG,S,L2260848,PF,S4179694,Y,A7628940,NULL,C3117,NULL,NCI,SY,C3117,"Vascular Hypertensive Disorder",0,N,256
C0020538,ENG,P,L0214287,PF,S0286268,Y,A8299096,NULL,NULL,NULL,MTH,PN,NOCODE,"Hypertensive disease",0,N,256
C0020538,ENG,P,L0214287,VC,S0657547,Y,A8359777,NULL,NULL,401-405.99,ICD9CM,HT,401-405.99,"HYPERTENSIVE DISEASE",0,N,256
C0020540,ENG,P,L0020540,VW,S0050513,Y,A0070988,NULL,M0010861,D006974,MSH,MH,D006974,"Hypertension, Malignant",0,N,NULL
C0020540,ENG,P,L0020540,VCW,S0376954,Y,A0419491,NULL,NULL,NULL,CST,GT,HYPERTENS,"HYPERTENSION MALIGNANT",0,N,NULL
C0020540,ENG,S,L0277017,VCW,S0376959,Y,A0419501,NULL,NULL,NULL,DXP,SY,NOCODE,"HYPERTENSION, ACCELERATED",0,N,256
C0020540,ENG,P,L0020540,VCW,S0376962,Y,A0419504,NULL,NULL,NULL,DXP,DI,U000885,"HYPERTENSION, MALIGNANT",0,N,256
C0020540,ENG,P,L0020540,PF,S0386700,N,A0433579,NULL,NULL,NULL,COSTAR,PT,NOCODE,"Malignant Hypertension",0,N,256
C0020540,ENG,P,L0020540,PF,S0386700,Y,A13070411,NULL,NULL,NULL,MTH,PN,NOCODE,"Malignant Hypertension",0,N,256
C0020540,ENG,P,L0020540,VW,S0050513,N,A17969083,NULL,N0000001617,NULL,NDFRT,PT,N0000001617,"Hypertension, Malignant",0,N,NULL
C0020540,ENG,S,L7655779,PF,S8881213,Y,A17993141,NULL,N0000001617,NULL,NDFRT,FN,N0000001617,"Hypertension, Malignant [Disease/Finding]",0,N,NULL
C0020540,ENG,P,L0020540,PF,S0386700,N,A18040969,NULL,N0000001617,NULL,NDFRT,SY,N0000001617,"Malignant Hypertension",0,N,256
C0020540,ENG,S,L0277017,PF,S11844210,Y,A18573397,0000022232,0000006444,NULL,CHV,SY,0000006444,"accelerated hypertension",0,N,256
C0020540,ENG,P,L0020540,VCW,S11899812,Y,A18647838,0000022233,0000006444,NULL,CHV,SY,0000006444,"hypertension malignant",0,N,NULL
C0020540,ENG,P,L0020540,VC,S0525158,Y,A18684849,0000022234,0000006444,NULL,CHV,PT,0000006444,"malignant hypertension",0,N,256
C0020540,ENG,P,L0020540,PF,S0386700,N,A26622745,NULL,M0010861,D006974,MSH,ET,D006974,"Malignant Hypertension",0,N,256
C0020540,ENG,P,L0020540,PF,S0386700,N,A7576854,NULL,C3118,NULL,NCI,PT,C3118,"Malignant Hypertension",0,N,256
C0020541,ENG,P,L0020541,PF,S0050515,Y,A0070990,NULL,M0010863,D006975,MSH,MH,D006975,"Hypertension, Portal",0,N,256
C0020541,ENG,P,L0020541,VO,S0050524,Y,A0070999,NULL,M0010863,D006975,MSH,PM,D006975,"Hypertensions, Portal",0,N,NULL
C0020541,ENG,P,L0020541,VO,S0075321,Y,A0103704,NULL,M0010863,D006975,MSH,PM,D006975,"Portal Hypertensions",0,N,256
C0020541,ENG,P,L0020541,VC,S0376956,Y,A0419495,NULL,NULL,NULL,CST,GT,HYPERTENS,"HYPERTENSION PORTAL",0,N,256
C0020541,ENG,P,L0020541,VC,S0376964,Y,A0419506,NULL,NULL,NULL,DXP,DI,U000886,"HYPERTENSION, PORTAL",0,N,NULL
C0020541,ENG,P,L0020541,VCW,S0394007,N,A0443581,NULL,NULL,NULL,COSTAR,PT,U000552,"PORTAL HYPERTENSION",0,N,256
C0020541,ENG,P,L0020541,VCW,S0394007,Y,A0443582,NULL,NULL,NULL,DXP,FI,U003200,"PORTAL HYPERTENSION",0,N,256
C0020541,ENG,P,L0020541,VW,S0396835,N,A0447765,NULL,M0010863,D006975,MSH,PM,D006975,"Portal Hypertension",0,N,256
C0020541,ENG,P,L0020541,VCW,S0424155,N,A0487037,NULL,NULL,NULL,AOD,DE,0000005284,"portal hypertension",0,N,256
C0020541,ENG,P,L0020541,VCW,S0424155,N,A0487038,NULL,NULL,1754-2142,CSP,PT,1754-2142,"portal hypertension",0,N,256
C0020541,ENG,P,L0020541,VCW,S0218473,N,A16973873,NULL,NULL,572.3,ICD9CM,AB,572.3,"Portal hypertension",0,Y,256
C0020541,ENG,S,L7651428,PF,S8881214,Y,A18014156,NULL,N0000001618,NULL,NDFRT,FN,N0000001618,"Hypertension, Portal [Disease/Finding]",0,N,NULL
C0020541,ENG,P,L0020541,PF,S0050515,N,A18062190,NULL,N0000001618,NULL,NDFRT,PT,N0000001618,"Hypertension, Portal",0,N,256
C0020541,ENG,P,L0020541,VC,S11899822,Y,A18554949,0000022235,0000006445,NULL,CHV,SY,0000006445,"hypertension portal",0,N,256
C0020541,ENG,P,L0020541,VCW,S0424155,Y,A18666410,0000022236,0000006445,NULL,CHV,PT,0000006445,"portal hypertension",0,N,256
C0020541,ENG,P,L0020541,VCW,S0218473,N,A21233268,NULL,NULL,MTHU037338,OMIM,PTCS,MTHU037338,"Portal hypertension",0,N,256
C0020541,ENG,P,L0020541,VCW,S0218473,N,A23863872,NULL,sh85105065,NULL,LCH_NW,PT,sh85105065,"Portal hypertension",0,N,256
C0020541,ENG,P,L0020541,VCW,S0424155,N,A23910943,NULL,C3119,NULL,NCI_NCI-GLOSS,PT,CDR0000439416,"portal hypertension",0,N,256
C0020541,ENG,P,L0020541,VCW,S0218473,N,A23923751,NULL,C3119,NULL,NCI_CTCAE,PT,E11238,"Portal hypertension",0,N,256
C0020541,ENG,P,L0020541,VW,S0396835,N,A23946299,NULL,C3119,NULL,NCI_NICHD,PT,C3119,"Portal Hypertension",0,N,256
C0020541,ENG,P,L0020541,VCW,S0218473,Y,A24675250,NULL,NULL,HP:0001409,HPO,PT,HP:0001409,"Portal hypertension",0,N,256
C0020541,ENG,P,L0020541,VW,S0396835,Y,A7577077,NULL,C3119,NULL,NCI,PT,C3119,"Portal Hypertension",0,N,256
C0020541,ENG,P,L0020541,VCW,S0218473,N,A8341508,NULL,NULL,572.3,ICD9CM,PT,572.3,"Portal hypertension",0,N,256
C0020542,ENG,P,L0020542,VW,S0050516,Y,A0070991,NULL,M0010865,D006976,MSH,MH,D006976,"Hypertension, Pulmonary",0,N,NULL
C0020542,ENG,P,L0020542,VCW,S0376957,Y,A0419497,NULL,NULL,NULL,CST,GT,"HYPERTENS PULM","HYPERTENSION PULMONARY",0,N,NULL
C0020542,ENG,P,L0020542,VC,S0394460,N,A0444157,NULL,NULL,NULL,COSTAR,PT,U000570,"PULMONARY HYPERTENSION",0,N,256
C0020542,ENG,P,L0020542,VC,S0394460,N,A0444158,NULL,NULL,NULL,CST,PT,"HYPERTENS PULM","PULMONARY HYPERTENSION",0,N,256
C0020542,ENG,P,L0020542,VC,S0394460,Y,A0444159,NULL,NULL,NULL,DXP,FI,U003273,"PULMONARY HYPERTENSION",0,N,256
C0020542,ENG,P,L0020542,VC,S0398234,N,A0450075,NULL,NULL,NULL,LCH,PT,U003947,"Pulmonary hypertension",0,N,256
C0020542,ENG,P,L0020542,VC,S0424652,N,A0487760,NULL,NULL,NULL,AOD,DE,0000005282,"pulmonary hypertension",0,N,256
C0020542,ENG,P,L0020542,VC,S0424652,Y,A0487761,NULL,NULL,2595-6954,CSP,PT,2595-6954,"pulmonary hypertension",0,N,256
C0020542,ENG,P,L0020542,PF,S0078636,Y,A11358780,NULL,NULL,NULL,MTH,PN,NOCODE,"Pulmonary Hypertension",0,N,256
C0020542,ENG,P,L0020542,VC,S0398234,Y,A11952688,NULL,NULL,MTHU002225,OMIM,PTCS,MTHU002225,"Pulmonary hypertension",0,N,256
C0020542,ENG,S,L6526490,PF,S7596831,Y,A12075922,NULL,M0010865,D006976,MSH,DEV,D006976,"HYPERTENSION PULM",0,Y,NULL
C0020542,ENG,S,L6526490,VW,S7602563,Y,A12075923,NULL,M0010865,D006976,MSH,DEV,D006976,"PULM HYPERTENSION",0,Y,NULL
C0020542,ENG,P,L0020542,VW,S0050516,N,A17897916,NULL,N0000001619,NULL,NDFRT,PT,N0000001619,"Hypertension, Pulmonary",0,N,NULL
C0020542,ENG,S,L7660001,PF,S8881216,Y,A17970139,NULL,N0000001619,NULL,NDFRT,FN,N0000001619,"Hypertension, Pulmonary [Disease/Finding]",0,N,NULL
C0020542,ENG,P,L0020542,PF,S0078636,N,A17994191,NULL,N0000001619,NULL,NDFRT,SY,N0000001619,"Pulmonary Hypertension",0,N,256
C0020542,ENG,P,L0020542,VO,S1641421,Y,A18091222,NULL,NULL,416.8,MTHICD9,ET,416.8,"Pulmonary hypertension NOS",0,N,256
C0020542,ENG,P,L0020542,VC,S0424652,N,A18554950,0000022239,0000006446,NULL,CHV,SY,0000006446,"pulmonary hypertension",0,N,256
C0020542,ENG,S,L3016018,PF,S11930979,Y,A18629188,0000022240,0000006446,NULL,CHV,SY,0000006446,"pulmonary hypertension disorder",0,N,256
C0020542,ENG,S,L9521482,PF,S11899798,Y,A18684850,0000022237,0000006446,NULL,CHV,PT,0000006446,"hypertension caused by lung disease",0,N,NULL
C0020542,ENG,P,L0020542,VC,S0398234,N,A20077910,NULL,LP128702-0,NULL,LNC,LPN,LP128702-0,"Pulmonary hypertension",0,N,256
C0020542,ENG,P,L0020542,PF,S0078636,N,A21142770,NULL,NULL,NULL,MEDLINEPLUS,PT,3634,"Pulmonary Hypertension",0,N,256
C0020542,ENG,P,L0020542,VW,S0050516,N,A21145161,NULL,NULL,NULL,MEDLINEPLUS,ET,3634,"Hypertension, Pulmonary",0,N,NULL
C0020542,ENG,P,L0020542,VC,S0398234,N,A23495199,NULL,MTHU040643,NULL,LNC,CN,MTHU040643,"Pulmonary hypertension",0,N,256
C0020542,ENG,P,L0020542,VC,S0398234,N,A23868821,NULL,sh85109008,NULL,LCH_NW,PT,sh85109008,"Pulmonary hypertension",0,N,256
C0020542,ENG,P,L0020542,PF,S0078636,N,A23901365,NULL,C3120,NULL,NCI_NICHD,PT,C3120,"Pulmonary Hypertension",0,N,256
C0020542,ENG,P,L0020542,VC,S0398234,N,A23962752,NULL,C3120,NULL,NCI_CTCAE,PT,E13539,"Pulmonary hypertension",0,N,256
C0020542,ENG,P,L0020542,PF,S0078636,N,A26598439,NULL,M0010865,D006976,MSH,ET,D006976,"Pulmonary Hypertension",0,N,256
C0020542,ENG,P,L0020542,PF,S0078636,N,A7573287,NULL,C3120,NULL,NCI,PT,C3120,"Pulmonary Hypertension",0,N,256
C0020542,ENG,P,L0020542,VC,S0398234,N,A8352819,NULL,NULL,416.0,MTHICD9,ET,416.0,"Pulmonary hypertension",0,N,256
C0020649,ENG,P,L0020649,PF,S0050694,N,A0071428,NULL,NULL,NULL,CCS,MD,7.4.4.1,Hypotension,0,N,256
C0020649,ENG,P,L0020649,PF,S0050694,N,A0071434,NULL,NULL,NULL,LCH,PT,U002340,Hypotension,0,N,256
C0020649,ENG,P,L0020649,PF,S0050694,N,A0071436,NULL,M0010927,D007022,MSH,MH,D007022,Hypotension,0,N,256
C0020649,ENG,P,L0020649,PF,S0050694,N,A0071437,NULL,NULL,NULL,MTH,PT,005,Hypotension,0,N,256
C0020649,ENG,S,L0282596,PF,S0353252,Y,A0386810,NULL,NULL,NULL,CST,GT,HYPOTENS,"ARTERIAL BLOOD PRESSURE DECREASED",0,N,NULL
C0020649,ENG,S,L0286435,VC,S0357837,Y,A0393233,NULL,NULL,NULL,DXP,SY,NOCODE,"BLOOD PRESSURE DECREASED",0,N,NULL
C0020649,ENG,S,L0282597,PF,S0357838,Y,A0393234,NULL,NULL,NULL,CST,GT,HYPOTENS,"BLOOD PRESSURE DROP ARTERIAL",0,N,NULL
C0020649,ENG,S,L0005828,VC,S0357844,Y,A0393243,NULL,NULL,NULL,DXP,SY,NOCODE,"BLOOD PRESSURE LOW",0,N,NULL
C0020649,ENG,P,L0020649,VC,S0377088,N,A0419751,NULL,NULL,NULL,COSTAR,PT,U000377,HYPOTENSION,0,N,256
C0020649,ENG,P,L0020649,VC,S0377088,N,A0419752,NULL,NULL,NULL,CST,HT,CVHYPOT,HYPOTENSION,0,N,256
C0020649,ENG,P,L0020649,VC,S0377088,N,A0419753,NULL,NULL,NULL,CST,PT,HYPOTENS,HYPOTENSION,0,N,256
C0020649,ENG,P,L0020649,VC,S0377088,Y,A0419754,NULL,NULL,NULL,DXP,FI,U002057,HYPOTENSION,0,N,256
C0020649,ENG,S,L0282604,PF,S0394171,Y,A0443781,NULL,NULL,NULL,CST,GT,HYPOTENS,"PRESSURE ARTERIAL DECREASED",0,N,NULL
C0020649,ENG,P,L0020649,VC,S0420371,N,A0481457,NULL,NULL,NULL,AOD,DE,0000005294,hypotension,0,N,256
C0020649,ENG,P,L0020649,VC,S0420371,N,A0481459,NULL,NULL,0571-5661,CSP,PT,0571-5661,hypotension,0,N,256
C0020649,ENG,P,L0020649,PF,S0050694,N,A11923634,NULL,NULL,MTHU001921,OMIM,PTCS,MTHU001921,Hypotension,0,N,256
C0020649,ENG,S,L0005828,VCW,S0004540,N,A11967750,NULL,NULL,MTHU003384,OMIM,PTCS,MTHU003384,"Low blood pressure",0,N,256
C0020649,ENG,S,L0005828,VCW,S1344449,N,A1303969,NULL,NULL,0571-5661,CSP,ET,0571-5661,"low blood pressure",0,N,256
C0020649,ENG,P,L0020649,VO,S0664370,N,A16978454,NULL,NULL,458.9,ICD9CM,AB,458.9,"Hypotension NOS",0,Y,256
C0020649,ENG,S,L7664322,PF,S8881276,Y,A17994962,NULL,N0000001649,NULL,NDFRT,FN,N0000001649,"Hypotension [Disease/Finding]",0,N,NULL
C0020649,ENG,P,L0020649,PF,S0050694,N,A18018707,NULL,N0000001649,NULL,NDFRT,PT,N0000001649,Hypotension,0,N,256
C0020649,ENG,S,L0005828,PF,S0019730,N,A18066928,NULL,N0000001649,NULL,NDFRT,SY,N0000001649,"Blood Pressure, Low",0,N,NULL
C0020649,ENG,S,L0005828,VW,S0384859,N,A18066930,NULL,N0000001649,NULL,NDFRT,SY,N0000001649,"Low Blood Pressure",0,N,256
C0020649,ENG,S,L6715769,VW,S7835096,N,A18432620,NULL,N0000001649,NULL,NDFRT,SY,N0000001649,"Vascular Hypotension",0,N,256
C0020649,ENG,S,L6715769,PF,S7829353,N,A18442096,NULL,N0000001649,NULL,NDFRT,SY,N0000001649,"Hypotension, Vascular",0,N,NULL
