CUI,LAT,TS,LUI,STT,SUI,ISPREF,AUI,SAUI,SCUI,SDUI,SAB,TTY,CODE,STR,SRL,SUPPRESS,CVF
C0010055,ENG,S,L0723097,PF,S1784363,Y,A26484146,NULL,NULL,NULL,CCS_10,MV,7.2,"Coronary artery bypass graft (CABG)",0,N,NULL
C0010055,ENG,P,L0006541,PF,S0028274,N,A26595189,NULL,M0001560,D001026,MSH,ET,D001026,"Coronary Artery Bypass Surgery",0,N,256
C0010055,ENG,S,L0003513,PF,S0015182,Y,A26624906,NULL,M0001560,D001026,MSH,ET,D001026,"Aortocoronary Bypass",0,N,256
C0010055,ENG,P,L0006541,VW,S0021182,Y,A26662599,NULL,M0001560,D001026,MSH,ET,D001026,"Bypass Surgery, Coronary Artery",0,N,NULL
C0010055,ENG,S,L0010056,PF,S0028273,Y,A26665292,NULL,M0001560,D001026,MSH,ET,D001026,"Coronary Artery Bypass Grafting",0,N,256
C0010055,ENG,S,L0010055,VW,S0021185,Y,A26676116,NULL,M0001560,D001026,MSH,ET,D001026,"Bypass, Coronary Artery",0,N,NULL
C0010055,ENG,P,L0006541,PF,S0028274,Y,A8246851,NULL,NULL,NULL,MTH,PN,NOCODE,"Coronary Artery Bypass Surgery",0,N,256
C0010055,ENG,S,L0511452,PF,S0591575,Y,A8358003,NULL,NULL,36.10,ICD9CM,PT,36.10,"Aortocoronary bypass for heart revascularization, not otherwise specified",0,N,256
C0010055,ENG,S,L0212574,PF,S0606160,Y,A8358345,NULL,NULL,36.1,ICD9CM,HT,36.1,"Bypass anastomosis for heart revascularization",0,N,256
C0011570,ENG,S,L0011570,VO,S0006521,Y,A0015563,NULL,NULL,NULL,LCH,PT,U001350,Depressions,0,N,256
C0011570,ENG,S,L0011570,VO,S0006521,N,A0015564,NULL,M0006028,D003863,MSH,PM,D003863,Depressions,0,N,256
C0011570,ENG,S,L0011570,PF,S0031644,N,A0047115,NULL,NULL,NULL,AIR,FI,DEPRS,Depression,0,N,256
C0011570,ENG,S,L0011570,PF,S0031644,Y,A0047119,NULL,M0006028,D003863,MSH,MH,D003863,Depression,0,N,256
C0011570,ENG,S,L0011570,PF,S0031644,N,A0047120,NULL,NULL,NULL,MTH,SY,NOCODE,Depression,0,N,256
C0011570,ENG,S,L0295663,PF,S0365627,Y,A0404399,NULL,NULL,NULL,CST,GT,DEPRESSION,"DEPRESSED STATE",0,N,256
C0011570,ENG,S,L0011570,VC,S0365628,N,A0404402,NULL,NULL,NULL,COSTAR,PT,224,DEPRESSION,0,N,256
C0011570,ENG,S,L0011570,VC,S0365628,N,A0404403,NULL,NULL,NULL,CST,HT,NERDEPRESS,DEPRESSION,0,N,256
C0011570,ENG,S,L0011570,VC,S0365628,N,A0404404,NULL,NULL,NULL,CST,PT,DEPRESSION,DEPRESSION,0,N,256
C0011570,ENG,S,L0011570,VC,S0365628,Y,A0404405,NULL,NULL,NULL,DXP,FI,U000951,DEPRESSION,0,N,256
C0011570,ENG,S,L0011570,VC,S0365628,N,A0404407,NULL,NULL,NULL,QMR,PT,R0121579,DEPRESSION,0,N,256
C0011570,ENG,P,L0011576,VCW,S0365632,Y,A0404415,NULL,NULL,NULL,CST,GT,DEPRESSION,"DEPRESSION MENTAL",0,N,NULL
C0011570,ENG,S,L0295667,PF,S0365633,Y,A0404417,NULL,NULL,NULL,CST,GT,DEPRESSION,"DEPRESSION PSYCHIC",0,N,NULL
C0011570,ENG,S,L0011570,VC,S0417634,N,A0477547,NULL,NULL,2483-2785,CSP,PT,2483-2785,depression,0,N,256
C0011570,ENG,P,L0011576,PF,S0944467,Y,A1000550,NULL,NULL,NULL,MTH,PN,U001856,"Mental Depression",0,N,256
C0011570,ENG,S,L0011570,PF,S0031644,N,A11952038,NULL,NULL,MTHU000940,OMIM,PTCS,MTHU000940,Depression,0,N,256
C0011570,ENG,S,L1195180,PF,S1431189,Y,A1390829,NULL,NULL,NULL,AOD,NP,0000023826,"depression (disease)",0,N,NULL
C0011570,ENG,S,L0295664,PF,S1431192,Y,A1390832,NULL,NULL,NULL,AOD,NP,0000022482,"depression (emotion)",0,N,NULL
C0011570,ENG,S,L1195184,PF,S1431196,Y,A1390836,NULL,NULL,NULL,AOD,NP,0000023835,"monopolar depression",0,N,256
C0011570,ENG,P,L0011576,VC,S11913282,Y,A18553771,0000011763,0000003777,NULL,CHV,PT,0000003777,"mental depression",0,N,256
C0011570,ENG,S,L0011570,VC,S0417634,N,A18646703,0000011752,0000003777,NULL,CHV,SY,0000003777,depression,0,N,256
C0011570,ENG,S,L0011570,PF,S0031644,N,A21142605,NULL,NULL,NULL,MEDLINEPLUS,PT,113,Depression,0,N,256
C0011570,ENG,S,L0011570,PF,S0031644,N,A23485877,NULL,MTHU013514,NULL,LNC,CN,MTHU013514,Depression,0,N,256
C0011570,ENG,P,L0011576,VW,S14440653,Y,A23873285,NULL,sh85037053,NULL,LCH_NW,PT,sh85037053,"Depression, Mental",0,N,256
C0011570,ENG,S,L0011570,PF,S0031644,N,A23883555,NULL,C2982,NULL,NCI_CTCAE,PT,E12909,Depression,0,N,256
C0011570,ENG,S,L0011570,VC,S0417634,Y,A23886789,NULL,C2982,NULL,NCI_NCI-GLOSS,PT,CDR0000430479,depression,0,N,256
C0011570,ENG,S,L0011570,PF,S0031644,N,A24359825,NULL,C2982,NULL,NCI_FDA,PT,2361,Depression,0,N,256
C0011570,ENG,S,L0011570,PF,S0031644,N,A24363691,NULL,C2982,NULL,NCI,SY,MPN-SAF,Depression,0,N,256
C0011570,ENG,S,L0011570,PF,S0031644,N,A7569991,NULL,C2982,NULL,NCI,PT,C2982,Depression,0,N,256
C0011570,ENG,S,L0011570,VO,S0629832,Y,A8359071,NULL,NULL,311,MTHICD9,ET,311,"Depression NOS",0,N,256
C0011570,ENG,S,L1708644,PF,S1928309,Y,A8374160,NULL,NULL,311,MTHICD9,ET,311,"Depressive state NOS",0,N,256
C0011849,ENG,P,L0011849,PF,S0032266,N,A0047877,NULL,M0006148,D003920,MSH,MH,D003920,"Diabetes Mellitus",0,N,256
C0011849,ENG,P,L0011849,PF,S0032266,Y,A0047878,NULL,NULL,NULL,MTH,PN,NOCODE,"Diabetes Mellitus",0,N,256
C0011849,ENG,P,L0011849,PF,S0032266,N,A0047879,NULL,NULL,NULL,MTH,PT,U000263,"Diabetes Mellitus",0,N,256
C0011849,ENG,P,L0011849,VC,S0365767,N,A0404569,NULL,NULL,NULL,COSTAR,PT,230,"DIABETES MELLITUS",0,N,256
C0011849,ENG,P,L0011849,VC,S0365767,N,A0404570,NULL,NULL,NULL,CST,PT,"DIABETES MELL","DIABETES MELLITUS",0,N,256
C0011849,ENG,P,L0011849,VC,S0365767,Y,A0404571,NULL,NULL,NULL,DXP,FI,U000960,"DIABETES MELLITUS",0,N,256
C0011849,ENG,P,L0011849,VC,S0365767,N,A0404572,NULL,NULL,NULL,QMR,PT,R0121582,"DIABETES MELLITUS",0,N,256
C0011849,ENG,P,L0011849,VC,S0367223,N,A0406464,NULL,NULL,NULL,AIR,FI,DIABT,"Diabetes mellitus",0,N,256
C0011849,ENG,P,L0011849,VC,S0367223,N,A0406468,NULL,NULL,NULL,ICPC,PT,T90,"Diabetes mellitus",0,N,256
C0011849,ENG,P,L0011849,VC,S0417719,N,A0477660,NULL,NULL,NULL,AOD,DE,0000005999,"diabetes mellitus",0,N,256
C0011849,ENG,P,L0011849,VC,S0417719,N,A0477662,NULL,NULL,0862-6160,CSP,PT,0862-6160,"diabetes mellitus",0,N,256
C0011849,ENG,S,L0011847,PF,S0522025,N,A0596282,NULL,NULL,NULL,AOD,DE,0000000009,diabetes,0,N,256
C0011849,SWE,P,L1244678,PF,S1486624,Y,A1436941,NULL,NULL,NULL,ICPCSWE,PT,T90,"DIABETES MELLITUS/SOCKERSJUKA",0,N,NULL
C0011849,ITA,P,L1246360,PF,S1488306,Y,A1438614,NULL,NULL,NULL,ICPCITA,PT,T90,"Diabete mellito",0,N,NULL
C0011849,FRE,P,L1246361,PF,S1488307,Y,A1438616,NULL,NULL,NULL,ICPCFRE,PT,T90,"Diabete sucre",0,N,NULL
C0011849,DAN,P,L1246400,PF,S1488346,Y,A1438656,NULL,NULL,NULL,ICPCDAN,PT,T90,"Diabetes mellitus",0,N,NULL
C0011849,DUT,P,L1246401,PF,S1488347,Y,A1438658,NULL,NULL,NULL,ICPCDUT,PT,T90,"Diabetes mellitus",0,N,NULL
C0011849,GER,P,L1246402,PF,S1488348,Y,A1438660,NULL,NULL,NULL,ICPCGER,PT,T90,"Diabetes mellitus",0,N,NULL
C0011849,POR,P,L1246403,PF,S1488349,Y,A1438661,NULL,NULL,NULL,ICPCPOR,PT,T90,"Diabetes mellitus",0,N,NULL
C0011849,SPA,P,L1246404,PF,S1488350,Y,A1438662,NULL,NULL,NULL,ICPCSPA,PT,T90,"Diabetes mellitus",0,N,NULL
C0011849,FIN,P,L1295017,PF,S1536963,Y,A1486461,NULL,NULL,NULL,ICPCFIN,PT,T90,SOKERITAUTI,0,N,NULL
C0011849,NOR,P,L1295350,PF,S1537296,Y,A1486787,NULL,NULL,NULL,ICPCNOR,PT,T90,"SUKKERSYKE/DIABETES MELLITUS",0,N,NULL
C0011849,HUN,P,L1313472,PF,S1555418,Y,A1504490,NULL,NULL,NULL,ICPCHUN,PT,T90,"diabetes mellitus",0,N,NULL
C0011849,BAQ,P,L1515382,PF,S1811291,Y,A1762584,NULL,NULL,NULL,ICPCBAQ,PT,T90,"DIABETES MELITUSA",0,N,NULL
C0011849,ENG,P,L0011849,PF,S0032266,N,A17922930,NULL,N0000000950,NULL,NDFRT,PT,N0000000950,"Diabetes Mellitus",0,N,256
C0011849,ENG,S,L7676680,PF,S8875125,Y,A18066854,NULL,N0000000950,NULL,NDFRT,FN,N0000000950,"Diabetes Mellitus [Disease/Finding]",0,N,NULL
C0011849,HEB,P,L1564611,PF,S1860520,Y,A1807786,NULL,NULL,NULL,ICPCHEB,PT,T90,sukeret,0,N,NULL
C0011849,ENG,S,L9523730,PF,S11876583,Y,A18572274,0000011994,0000003834,NULL,CHV,SY,0000003834,"diabete mellitus",0,N,NULL
C0011849,ENG,S,L0011847,PF,S0522025,Y,A18590933,0000152842,0000003834,NULL,CHV,PT,0000003834,diabetes,0,N,256
C0011849,ENG,S,L2996351,PF,S11878901,Y,A18590934,0000011999,0000003834,NULL,CHV,SY,0000003834,"disorder diabetes mellitus",0,N,256
C0011849,ENG,S,L9525494,PF,S11876589,Y,A18628065,0000011995,0000003834,NULL,CHV,SY,0000003834,"diabetes (DM)",0,N,NULL
C0011849,ENG,P,L0011849,VC,S0417719,N,A18628066,0000011997,0000003834,NULL,CHV,SY,0000003834,"diabetes mellitus",0,N,256
C0011849,ENG,S,L0559799,VC,S11876605,Y,A18646728,0000011998,0000003834,NULL,CHV,SY,0000003834,"diabetes mellitus (DM)",0,N,NULL
C0011849,ENG,S,L0011847,VC,S0032264,Y,A21144151,NULL,NULL,NULL,MEDLINEPLUS,PT,4,Diabetes,0,N,256
C0011849,ENG,P,L0011849,PF,S0032266,N,A21144544,NULL,NULL,NULL,MEDLINEPLUS,ET,4,"Diabetes Mellitus",0,N,256
C0011849,ENG,S,L0817331,PF,S1223505,N,A21144953,NULL,NULL,NULL,MEDLINEPLUS,SY,4,DM,0,N,NULL
C0011849,ENG,P,L0011849,PF,S0032266,N,A21145265,NULL,NULL,NULL,MEDLINEPLUS,HT,45,"Diabetes Mellitus",0,N,256
C0011849,ENG,P,L0011849,VC,S0367223,N,A21145372,NULL,NULL,NULL,MEDLINEPLUS,SY,4,"Diabetes mellitus",0,N,256
C0011849,ENG,P,L0011849,VC,S0367223,N,A21235320,NULL,NULL,MTHU036798,OMIM,PTCS,MTHU036798,"Diabetes mellitus",0,N,256
C0011849,ENG,P,L0011849,VC,S0367223,N,A23520304,NULL,MTHU020781,NULL,LNC,CN,MTHU020781,"Diabetes mellitus",0,N,256
C0011849,ENG,S,L0011847,PF,S0522025,N,A23896649,NULL,C2985,NULL,NCI_NCI-GLOSS,PT,CDR0000044911,diabetes,0,N,256
C0011849,ENG,P,L0011849,PF,S0032266,N,A23935241,NULL,C2985,NULL,NCI,SY,TCGA,"Diabetes Mellitus",0,N,256
C0011849,ENG,P,L0011849,VC,S0417719,Y,A23957940,NULL,C2985,NULL,NCI_NCI-GLOSS,PT,CDR0000044129,"diabetes mellitus",0,N,256
C0011849,ENG,P,L0011849,VC,S0367223,N,A24104765,NULL,LA14291-1,NULL,LNC,LA,LA14291-1,"Diabetes mellitus",0,N,256
C0011849,ENG,P,L0011849,VC,S0367223,Y,A24672870,NULL,NULL,HP:0000819,HPO,PT,HP:0000819,"Diabetes mellitus",0,N,256
C0011849,ENG,S,L0817331,PF,S1223505,Y,A27377006,NULL,C2985,NULL,NCI,AB,C2985,DM,0,N,NULL
C0011849,ENG,P,L0011849,PF,S0032266,N,A27936062,NULL,C2985,NULL,NCI_NICHD,PT,C2985,"Diabetes Mellitus",0,N,256
C0011849,ENG,S,L0559799,PF,S17151828,Y,A28287090,NULL,LA27539-8,NULL,LNC,LA,LA27539-8,"Diabetes mellitus (DM)",0,N,NULL
C0011849,ENG,S,L0011847,VC,S0032264,N,A7570022,NULL,C2985,NULL,NCI,SY,C2985,Diabetes,0,N,256
C0011849,ENG,P,L0011849,PF,S0032266,N,A7570023,NULL,C2985,NULL,NCI,PT,C2985,"Diabetes Mellitus",0,N,256
C0011849,ENG,P,L0011849,VC,S0367223,N,A8352361,NULL,NULL,250,ICD9CM,HT,250,"Diabetes mellitus",0,N,256
C0011849,ENG,P,L0011849,VO,S1635004,Y,A8365639,NULL,NULL,250.0,MTHICD9,ET,250.0,"Diabetes mellitus NOS",0,N,256
C0011849,ENG,S,L0011847,VO,S1928408,Y,A8374258,NULL,NULL,250.0,MTHICD9,ET,250.0,"Diabetes NOS",0,N,256
C0011860,ENG,S,L0011851,VW,S0011335,Y,A0020381,NULL,M0006155,D003924,MSH,PM,D003924,"Adult-Onset Diabetes Mellitus",0,N,NULL
C0011860,ENG,S,L0011851,VO,S0032267,Y,A0047881,NULL,M0006155,D003924,MSH,PM,D003924,"Diabetes Mellitus, Adult Onset",0,N,NULL
C0011860,ENG,S,L0011857,VO,S0032276,Y,A0047891,NULL,M0006155,D003924,MSH,PM,D003924,"Diabetes Mellitus, Ketosis Resistant",0,N,NULL
C0011860,ENG,P,L0011860,PF,S0032281,Y,A0047897,NULL,NULL,NULL,MTH,PN,NOCODE,"Diabetes Mellitus, Non-Insulin-Dependent",0,N,256
C0011860,ENG,S,L0011857,VW,S0055387,Y,A0077158,NULL,M0006155,D003924,MSH,PM,D003924,"Ketosis-Resistant Diabetes Mellitus",0,N,256
C0011860,ENG,S,L0028062,PF,S0066747,N,A0092257,NULL,NULL,0862-7250,CSP,ET,0862-7250,NIDDM,0,N,256
C0011860,ENG,S,L0028062,PF,S0066747,N,A0092258,NULL,NULL,NULL,DXP,SY,NOCODE,NIDDM,0,N,256
C0011860,ENG,P,L0011860,VW,S0067097,Y,A0092759,NULL,M0006155,D003924,MSH,PM,D003924,"Non-Insulin-Dependent Diabetes Mellitus",0,N,256
C0011860,ENG,S,L0011861,VW,S0087856,Y,A0119058,NULL,M0006155,D003924,MSH,PM,D003924,"Stable Diabetes Mellitus",0,N,256
C0011860,ENG,P,L0011860,VC,S0223695,Y,A0245802,NULL,NULL,NULL,DXP,DI,U000472,"DIABETES MELLITUS, NON-INSULIN DEPENDENT",0,N,256
C0011860,ENG,S,L0011851,VCW,S0352339,Y,A0385653,NULL,NULL,NULL,DXP,SY,NOCODE,"ADULT ONSET DIABETES MELLITUS",0,N,256
C0011860,ENG,S,L0281651,VC,S0353059,Y,A0386558,NULL,NULL,NULL,DXP,SY,NOCODE,AODM,0,N,256
C0011860,ENG,S,L0011863,VC,S0365773,N,A0404582,NULL,NULL,NULL,DXP,SY,NOCODE,"DIABETES MELLITUS, TYPE 2",0,N,256
C0011860,ENG,S,L0011865,VC,S0365775,N,A0404584,NULL,NULL,NULL,DXP,SY,NOCODE,"DIABETES MELLITUS, TYPE II",0,N,256
C0011860,ENG,S,L0278443,VCW,S0365776,Y,A0404585,NULL,NULL,NULL,DXP,SY,NOCODE,"DIABETES, ADULT ONSET",0,N,256
C0011860,ENG,S,L0295959,VCW,S0365778,Y,A0404587,NULL,NULL,NULL,DXP,SY,NOCODE,"DIABETES, KETOSIS RESISTANT",0,N,256
C0011860,ENG,S,L0295962,VCW,S0365780,Y,A0404589,NULL,NULL,NULL,DXP,SY,NOCODE,"DIABETES, MATURITY ONSET",0,N,256
C0011860,ENG,S,L0295961,VW,S0367220,Y,A0406454,NULL,M0006155,D003924,MSH,PM,D003924,"Diabetes Mellitus, Maturity Onset",0,N,NULL
C0011860,ENG,S,L0312298,PF,S0386049,Y,A0432677,NULL,NULL,NULL,DXP,SY,NOCODE,MOD,0,N,256
C0011860,ENG,S,L0295961,VO,S0386985,Y,A0434025,NULL,M0006155,D003924,MSH,PM,D003924,"Maturity Onset Diabetes Mellitus",0,N,NULL
C0011860,ENG,S,L0295624,VCW,S0422684,Y,A0484862,NULL,NULL,0862-7250,CSP,PT,0862-7250,"noninsulin dependent diabetes mellitus",0,N,256
C0011860,ENG,S,L0011851,VC,S0480006,Y,A0546814,NULL,NULL,NULL,COSTAR,PT,U000225,"DIABETES MELLITUS (ADULT ONSET)",0,N,NULL
C0011860,ENG,S,L0811095,VO,S0858413,Y,A0916771,NULL,M0006155,D003924,MSH,PM,D003924,"Diabetes Mellitus, Slow Onset",0,N,NULL
C0011860,ENG,S,L0811095,VW,S1029921,Y,A1087333,NULL,M0006155,D003924,MSH,PM,D003924,"Slow-Onset Diabetes Mellitus",0,N,256
C0011860,ENG,S,L0028062,PF,S0066747,N,A11949663,NULL,NULL,125853,OMIM,ACR,125853,NIDDM,0,N,256
C0011860,ENG,S,L0295624,VCW,S7542018,N,A11960823,NULL,NULL,MTHU014118,OMIM,PTCS,MTHU014118,"Noninsulin-dependent diabetes mellitus",0,N,256
C0011860,ENG,S,L0295624,VC,S7498484,N,A12001384,NULL,NULL,MTHU006778,OMIM,PTCS,MTHU006778,"Diabetes mellitus, noninsulin-dependent",0,N,NULL
C0011860,ENG,S,L0295624,VC,S7495793,Y,A12007019,NULL,NULL,125853,OMIM,PT,125853,"DIABETES MELLITUS, NONINSULIN-DEPENDENT",0,N,NULL
C0011860,ENG,S,L6528139,PF,S7593373,Y,A12086573,NULL,M0006155,D003924,MSH,DSV,D003924,"DIABETES MELLITUS TYPE 02",0,Y,NULL
C0011860,ENG,S,L0011851,VCW,S1343403,Y,A1302755,NULL,NULL,0862-7250,CSP,ET,0862-7250,"adult onset diabetes mellitus",0,N,256
C0011860,ENG,S,L0011865,VCW,S1345795,Y,A1305576,NULL,NULL,0862-7250,CSP,ET,0862-7250,"type II diabetes mellitus",0,N,256
C0011860,ENG,S,L0295959,PF,S1345800,Y,A1305581,NULL,NULL,0862-7250,CSP,ET,0862-7250,"ketosis resistant diabetes",0,N,256
C0011860,ENG,S,L1696396,PF,S9295056,N,A15556060,NULL,C26747,NULL,NCI,SY,C26747,"Type 2 Diabetes",0,N,256
C0011860,ENG,S,L0011865,VW,S9295058,Y,A15556061,NULL,C26747,NULL,NCI,SY,C26747,"Type II Diabetes Mellitus",0,N,256
C0011860,ENG,S,L0028062,PF,S0066747,N,A15558052,NULL,C26747,NULL,NCI,SY,C26747,NIDDM,0,N,256
C0011860,ENG,P,L0011860,VW,S4162680,Y,A15558053,NULL,C26747,NULL,NCI,SY,C26747,"Non-Insulin Dependent Diabetes Mellitus",0,N,256
C0011860,ENG,S,L0278443,PF,S9292142,Y,A15562017,NULL,C26747,NULL,NCI,SY,C26747,"Adult-Onset Diabetes",0,N,256
C0011860,ENG,S,L0011863,VW,S5911786,N,A15569871,NULL,C26747,NULL,NCI,PT,C26747,"Type 2 Diabetes Mellitus",0,N,256
C0011860,ENG,S,L7961084,PF,S9295055,Y,A15569872,NULL,C26747,NULL,NCI,SY,C26747,"Type 2 Diabetes Mellitus Non-Insulin Dependent",0,N,NULL
C0011860,ENG,S,L1217810,VC,S5926555,Y,A15569873,NULL,C26747,NULL,NCI,SY,C26747,"Type II Diabetes",0,N,256
C0011860,ENG,S,L1217810,PF,S10819221,N,A16612050,NULL,NULL,MTHU023629,OMIM,PTCS,MTHU023629,"Type II diabetes",0,N,256
C0011860,ENG,S,L9150977,PF,S11412107,Y,A17461166,NULL,NULL,125853,OMIM,ACR,125853,T2D,0,N,256
C0011860,ENG,S,L9310586,PF,S11580874,Y,A17690202,NULL,C26747,NULL,NCI,SY,C26747,"T2DM - Type 2 Diabetes mellitus",0,N,256
C0011860,ENG,S,L1696396,VW,S1932138,Y,A17695916,NULL,C26747,NULL,NCI,SY,C26747,"Diabetes, Type 2",0,N,NULL
C0011860,ENG,S,L0011861,PF,S0032283,N,A17897324,NULL,N0000000954,NULL,NDFRT,SY,N0000000954,"Diabetes Mellitus, Stable",0,N,256
C0011860,ENG,S,L0312312,PF,S0386051,N,A17897325,NULL,N0000000954,NULL,NDFRT,SY,N0000000954,MODY,0,N,NULL
C0011860,ENG,P,L0011860,PF,S0032281,N,A17921640,NULL,N0000000954,NULL,NDFRT,SY,N0000000954,"Diabetes Mellitus, Non-Insulin-Dependent",0,N,256
C0011860,ENG,S,L0011863,PF,S0032285,N,A17921641,NULL,N0000000954,NULL,NDFRT,PT,N0000000954,"Diabetes Mellitus, Type 2",0,N,NULL
C0011860,ENG,S,L0028062,PF,S0066747,N,A17945470,NULL,N0000000954,NULL,NDFRT,SY,N0000000954,NIDDM,0,N,256
C0011860,ENG,S,L0011863,VW,S5911786,N,A17945471,NULL,N0000000954,NULL,NDFRT,SY,N0000000954,"Type 2 Diabetes Mellitus",0,N,256
C0011860,ENG,S,L0011857,PF,S0032278,N,A17993576,NULL,N0000000954,NULL,NDFRT,SY,N0000000954,"Diabetes Mellitus, Ketosis-Resistant",0,N,256
C0011860,ENG,P,L0011860,VO,S0032280,N,A17993577,NULL,N0000000954,NULL,NDFRT,SY,N0000000954,"Diabetes Mellitus, Non Insulin Dependent",0,N,NULL
C0011860,ENG,S,L0811095,PF,S0858414,N,A17993578,NULL,N0000000954,NULL,NDFRT,SY,N0000000954,"Diabetes Mellitus, Slow-Onset",0,N,256
C0011860,ENG,S,L0295624,PF,S0032282,N,A18017324,NULL,N0000000954,NULL,NDFRT,SY,N0000000954,"Diabetes Mellitus, Noninsulin Dependent",0,N,NULL
C0011860,ENG,S,L7655026,PF,S8875130,Y,A18017325,NULL,N0000000954,NULL,NDFRT,FN,N0000000954,"Diabetes Mellitus, Type 2 [Disease/Finding]",0,N,NULL
C0011860,ENG,S,L0295961,PF,S0386987,N,A18017326,NULL,N0000000954,NULL,NDFRT,SY,N0000000954,"Maturity-Onset Diabetes Mellitus",0,N,NULL
C0011860,ENG,S,L0295961,VW,S0367221,N,A18041386,NULL,N0000000954,NULL,NDFRT,SY,N0000000954,"Diabetes Mellitus, Maturity-Onset",0,N,NULL
C0011860,ENG,S,L0011851,PF,S0032268,N,A18065517,NULL,N0000000954,NULL,NDFRT,SY,N0000000954,"Diabetes Mellitus, Adult-Onset",0,N,256
C0011860,ENG,S,L0011865,PF,S0000447,N,A18065518,NULL,N0000000954,NULL,NDFRT,SY,N0000000954,"Diabetes Mellitus, Type II",0,N,256
C0011860,ENG,S,L0011865,VC,S11876614,Y,A18553798,0000012049,0000003837,NULL,CHV,SY,0000003837,"diabetes mellitus type ii",0,N,256
C0011860,ENG,S,L1696396,VC,S1908644,N,A18590937,0000012059,0000003837,NULL,CHV,SY,0000003837,"type 2 diabetes",0,N,256
C0011860,ENG,S,L0281651,PF,S1459066,Y,A18609531,0000012037,0000003837,NULL,CHV,SY,0000003837,aodm,0,N,256
C0011860,ENG,S,L1217810,VC,S11948864,Y,A18609532,0000012062,0000003837,NULL,CHV,SY,0000003837,"type II diabetes",0,N,256
C0011860,ENG,S,L0011865,VCW,S11948897,Y,A18609533,0000012063,0000003837,NULL,CHV,SY,0000003837,"type ii diabetes mellitus",0,N,256
C0011860,ENG,S,L0278443,VC,S6657898,Y,A18628068,0000012035,0000003837,NULL,CHV,SY,0000003837,"adult onset diabetes",0,N,256
C0011860,ENG,S,L0011851,VCW,S1343403,N,A18628069,0000012036,0000003837,NULL,CHV,SY,0000003837,"adult onset diabetes mellitus",0,N,256
C0011860,ENG,S,L1696396,VCW,S11876633,Y,A18628070,0000012050,0000003837,NULL,CHV,SY,0000003837,"diabetes type 2",0,N,256
C0011860,ENG,S,L1217810,VCW,S1459069,Y,A18646730,0000012051,0000003837,NULL,CHV,SY,0000003837,"diabetes type ii",0,N,256
C0011860,ENG,S,L9523731,PF,S11876587,Y,A18665255,0000012040,0000003837,NULL,CHV,SY,0000003837,"diabete type 2",0,N,256
C0011860,ENG,S,L1697223,PF,S1909908,Y,A18665256,0000012052,0000003837,NULL,CHV,SY,0000003837,"late onset diabetes",0,N,256
C0011860,ENG,S,L0295962,VC,S11912129,Y,A18665257,0000012053,0000003837,NULL,CHV,SY,0000003837,"maturity onset diabetes",0,N,256
C0011860,ENG,S,L0011863,VC,S11876613,Y,A18683684,0000012048,0000003837,NULL,CHV,SY,0000003837,"diabetes mellitus type 2",0,N,256
C0011860,ENG,S,L0028062,VC,S1459067,Y,A18683685,0000012055,0000003837,NULL,CHV,SY,0000003837,niddm,0,N,256
C0011860,ENG,S,L1697210,VC,S11918948,Y,A18683686,0000012056,0000003837,NULL,CHV,SY,0000003837,"non-insulin dependent diabetes",0,N,256
C0011860,ENG,S,L0011863,VCW,S11948853,Y,A18683687,0000012060,0000003837,NULL,CHV,PT,0000003837,"type 2 diabetes mellitus",0,N,256
C0011860,ENG,S,L9948010,VCW,S12425448,Y,A19284926,NULL,NULL,MTHU028982,OMIM,PTCS,MTHU028982,"Diabetes mellitus (NIDDM)",0,N,NULL
C0011860,ENG,S,L0295624,VO,S13484968,N,A21071749,NULL,N0000000954,NULL,NDFRT,SY,N0000000954,"Diabetes Mellitus, Noninsulin-Dependent",0,N,NULL
C0011860,ENG,S,L0295962,PF,S13487385,N,A21071750,NULL,N0000000954,NULL,NDFRT,SY,N0000000954,"Maturity-Onset Diabetes",0,N,256
C0011860,ENG,S,L0295624,VW,S13488296,N,A21071751,NULL,N0000000954,NULL,NDFRT,SY,N0000000954,"Noninsulin-Dependent Diabetes Mellitus",0,N,256
C0011860,ENG,S,L1696396,VW,S12861194,Y,A21142977,NULL,NULL,NULL,MEDLINEPLUS,PT,5930,"Diabetes Type 2",0,N,256
C0011860,ENG,S,L1696396,PF,S9295056,N,A21142978,NULL,NULL,NULL,MEDLINEPLUS,SY,5930,"Type 2 Diabetes",0,N,256
C0011860,ENG,S,L1217810,VC,S5926555,N,A21143391,NULL,NULL,NULL,MEDLINEPLUS,ET,5930,"Type II Diabetes",0,N,256
C0011860,ENG,P,L0011860,VW,S4162680,N,A21143777,NULL,NULL,NULL,MEDLINEPLUS,ET,5930,"Non-Insulin Dependent Diabetes Mellitus",0,N,256
C0011860,ENG,S,L1697210,VO,S14442358,Y,A23870323,NULL,sh85092226,NULL,LCH_NW,PT,sh85092226,"Non-insulin-dependent diabetes",0,N,256
C0011860,ENG,S,L11881000,VC,S14766244,Y,A24363016,NULL,C26747,NULL,NCI_NICHD,SY,C26747,"Noninsulin Dependent Diabetes",0,N,256
C0011860,ENG,S,L0278443,VO,S14755493,Y,A24378983,NULL,C26747,NULL,NCI_NICHD,SY,C26747,"Adult Onset Diabetes",0,N,256
C0011860,ENG,S,L0295624,VC,S7495793,N,A24569045,NULL,NULL,138160,OMIM,PHENO,138160,"DIABETES MELLITUS, NONINSULIN-DEPENDENT",0,N,NULL
